date,state,cases_recovered,cases_active
20/8/2021,Kelantan,964,12070
20/8/2021,Melaka,396,7926
20/8/2021,Negeri Sembilan,966,9373
20/8/2021,Pahang,660,8705
20/8/2021,Perak,624,10461
20/8/2021,Perlis,18,387
20/8/2021,Pulau Pinang,822,15086
20/8/2021,Sabah,1756,20880
20/8/2021,Sarawak,574,12933
20/8/2021,Selangor,8801,90267
20/8/2021,Terengganu,533,4975
20/8/2021,W.P. Kuala Lumpur,2507,25451
20/8/2021,W.P. Labuan,1,54
20/8/2021,W.P. Putrajaya,114,715
21/8/2021,Johor,1012,19561
21/8/2021,Kedah,1780,19186
21/8/2021,Kelantan,845,12264
21/8/2021,Melaka,623,8167
21/8/2021,Negeri Sembilan,893,8874
21/8/2021,Pahang,712,8652
21/8/2021,Perak,829,10571
21/8/2021,Perlis,43,382
21/8/2021,Pulau Pinang,205,16320
21/8/2021,Sabah,1153,22351
21/8/2021,Sarawak,700,14195
21/8/2021,Selangor,6812,90388
21/8/2021,Terengganu,507,4963
21/8/2021,W.P. Kuala Lumpur,2399,24255
21/8/2021,W.P. Labuan,6,57
21/8/2021,W.P. Putrajaya,57,698
22/8/2021,Johor,1225,19663
22/8/2021,Kedah,1891,19232
22/8/2021,Kelantan,1107,12344
22/8/2021,Melaka,391,8331
22/8/2021,Negeri Sembilan,1055,8324
22/8/2021,Pahang,437,8812
22/8/2021,Perak,835,10435
22/8/2021,Perlis,11,425
22/8/2021,Pulau Pinang,648,17165
22/8/2021,Sabah,903,24070
22/8/2021,Sarawak,632,15334
22/8/2021,Selangor,6453,89219
22/8/2021,Terengganu,668,4827
22/8/2021,W.P. Kuala Lumpur,1870,23369
22/8/2021,W.P. Labuan,4,57
22/8/2021,W.P. Putrajaya,70,652
23/8/2021,Johor,1299,19678
23/8/2021,Kedah,2084,18741
23/8/2021,Kelantan,1274,12237
23/8/2021,Melaka,250,8438
23/8/2021,Negeri Sembilan,1161,7630
23/8/2021,Pahang,690,8621
23/8/2021,Perak,1139,10244
23/8/2021,Perlis,12,467
23/8/2021,Pulau Pinang,875,17713
23/8/2021,Sabah,1743,24776
23/8/2021,Sarawak,534,16335
23/8/2021,Selangor,5759,87769
23/8/2021,Terengganu,578,4719
23/8/2021,W.P. Kuala Lumpur,1587,22664
23/8/2021,W.P. Labuan,6,58
23/8/2021,W.P. Putrajaya,62,614
24/8/2021,Johor,1305,20075
24/8/2021,Kedah,1648,18833
24/8/2021,Kelantan,935,12721
24/8/2021,Melaka,665,8166
24/8/2021,Negeri Sembilan,580,7389
24/8/2021,Pahang,456,8677
24/8/2021,Perak,634,10836
24/8/2021,Perlis,30,509
24/8/2021,Pulau Pinang,549,19195
24/8/2021,Sabah,830,27305
24/8/2021,Sarawak,826,17050
24/8/2021,Selangor,7306,85072
24/8/2021,Terengganu,424,4673
24/8/2021,W.P. Kuala Lumpur,2345,21593
24/8/2021,W.P. Labuan,9,53
24/8/2021,W.P. Putrajaya,71,570
25/8/2021,Johor,1594,20274
25/8/2021,Kedah,1813,19280
25/8/2021,Kelantan,655,13485
25/8/2021,Melaka,534,7970
25/8/2021,Negeri Sembilan,929,6717
25/8/2021,Pahang,545,8649
25/8/2021,Perak,1155,11062
25/8/2021,Perlis,24,529
25/8/2021,Pulau Pinang,1358,19246
25/8/2021,Sabah,2023,28483
25/8/2021,Sarawak,720,17991
25/8/2021,Selangor,6779,84513
25/8/2021,Terengganu,590,4825
25/8/2021,W.P. Kuala Lumpur,2032,20671
25/8/2021,W.P. Labuan,0,57
25/8/2021,W.P. Putrajaya,47,544
26/8/2021,Johor,1533,21478
26/8/2021,Kedah,2142,18662
26/8/2021,Kelantan,1343,13445
26/8/2021,Melaka,423,8028
26/8/2021,Negeri Sembilan,824,6399
26/8/2021,Pahang,923,8408
26/8/2021,Perak,1379,10838
26/8/2021,Perlis,38,558
26/8/2021,Pulau Pinang,1298,19995
26/8/2021,Sabah,2554,29390
26/8/2021,Sarawak,1196,18819
26/8/2021,Selangor,6156,85169
26/8/2021,Terengganu,441,4949
26/8/2021,W.P. Kuala Lumpur,2348,19142
26/8/2021,W.P. Labuan,7,53
26/8/2021,W.P. Putrajaya,52,512
27/8/2021,Johor,1357,21893
27/8/2021,Kedah,2123,18591
27/8/2021,Kelantan,1336,13152
27/8/2021,Melaka,710,7901
27/8/2021,Negeri Sembilan,962,5762
27/8/2021,Pahang,669,8341
27/8/2021,Perak,822,10940
27/8/2021,Perlis,38,594
27/8/2021,Pulau Pinang,1093,20693
27/8/2021,Sabah,2272,30087
27/8/2021,Sarawak,700,20340
27/8/2021,Selangor,7295,83688
27/8/2021,Terengganu,389,5043
27/8/2021,W.P. Kuala Lumpur,2045,18128
27/8/2021,W.P. Labuan,4,57
27/8/2021,W.P. Putrajaya,62,489
28/8/2021,Johor,1271,22472
28/8/2021,Kedah,1867,18868
28/8/2021,Kelantan,1355,13084
28/8/2021,Melaka,432,7725
28/8/2021,Negeri Sembilan,711,5393
28/8/2021,Pahang,840,8074
28/8/2021,Perak,905,11089
28/8/2021,Perlis,56,635
28/8/2021,Pulau Pinang,1237,21359
28/8/2021,Sabah,1136,31768
28/8/2021,Sarawak,854,21908
28/8/2021,Selangor,6373,83038
28/8/2021,Terengganu,481,5301
28/8/2021,W.P. Kuala Lumpur,1920,17293
28/8/2021,W.P. Labuan,2,60
28/8/2021,W.P. Putrajaya,52,485
29/8/2021,Johor,1365,22909
29/8/2021,Kedah,1940,18678
29/8/2021,Kelantan,1356,13037
29/8/2021,Melaka,594,7765
29/8/2021,Negeri Sembilan,548,5170
29/8/2021,Pahang,635,8274
29/8/2021,Perak,1507,10782
29/8/2021,Perlis,27,662
29/8/2021,Pulau Pinang,1082,21639
29/8/2021,Sabah,1748,32552
29/8/2021,Sarawak,1102,23326
29/8/2021,Selangor,7201,80318
29/8/2021,Terengganu,286,5797
29/8/2021,W.P. Kuala Lumpur,1402,16549
29/8/2021,W.P. Labuan,0,62
29/8/2021,W.P. Putrajaya,52,481
30/8/2021,Johor,1355,23772
30/8/2021,Kedah,1913,18813
30/8/2021,Kelantan,1425,12913
30/8/2021,Melaka,1085,7070
30/8/2021,Negeri Sembilan,382,5052
30/8/2021,Pahang,514,8541
30/8/2021,Perak,1144,10770
30/8/2021,Perlis,28,704
30/8/2021,Pulau Pinang,1305,22091
30/8/2021,Sabah,3041,31779
30/8/2021,Sarawak,1430,23919
30/8/2021,Selangor,5720,78084
30/8/2021,Terengganu,479,5851
30/8/2021,W.P. Kuala Lumpur,1393,15816
30/8/2021,W.P. Labuan,1,63
30/8/2021,W.P. Putrajaya,42,480
31/8/2021,Johor,1239,24640
31/8/2021,Kedah,1870,18874
31/8/2021,Kelantan,1233,13150
31/8/2021,Melaka,611,6871
31/8/2021,Negeri Sembilan,473,4791
31/8/2021,Pahang,545,8787
31/8/2021,Perak,1167,10804
31/8/2021,Perlis,55,712
31/8/2021,Pulau Pinang,1597,22214
31/8/2021,Sabah,2621,31737
31/8/2021,Sarawak,1091,25112
31/8/2021,Selangor,3729,78587
31/8/2021,Terengganu,505,5952
31/8/2021,W.P. Kuala Lumpur,1678,15120
31/8/2021,W.P. Labuan,4,60
31/8/2021,W.P. Putrajaya,47,457
1/9/2021,Johor,1390,25206
1/9/2021,Kedah,1567,18870
1/9/2021,Kelantan,1005,13645
1/9/2021,Melaka,521,6650
1/9/2021,Negeri Sembilan,526,4553
1/9/2021,Pahang,696,8803
1/9/2021,Perak,762,10923
1/9/2021,Perlis,40,703
1/9/2021,Pulau Pinang,1781,22182
1/9/2021,Sabah,2345,31784
1/9/2021,Sarawak,1465,26054
1/9/2021,Selangor,6829,75359
1/9/2021,Terengganu,573,5882
1/9/2021,W.P. Kuala Lumpur,1531,14153
1/9/2021,W.P. Labuan,12,51
1/9/2021,W.P. Putrajaya,30,461
2/9/2021,Johor,1442,25869
2/9/2021,Kedah,2296,19013
2/9/2021,Kelantan,1201,13685
2/9/2021,Melaka,699,6345
2/9/2021,Negeri Sembilan,476,4374
2/9/2021,Pahang,896,8506
2/9/2021,Perak,1025,10879
2/9/2021,Perlis,38,754
2/9/2021,Pulau Pinang,1629,22114
2/9/2021,Sabah,3355,30725
2/9/2021,Sarawak,1416,27622
2/9/2021,Selangor,6991,72380
2/9/2021,Terengganu,584,6282
2/9/2021,W.P. Kuala Lumpur,1403,13465
2/9/2021,W.P. Labuan,1,55
2/9/2021,W.P. Putrajaya,21,477
3/9/2021,Johor,1244,26919
3/9/2021,Kedah,2408,18054
3/9/2021,Kelantan,948,14082
3/9/2021,Melaka,564,6169
3/9/2021,Negeri Sembilan,534,4110
3/9/2021,Pahang,841,8220
3/9/2021,Perak,748,11505
3/9/2021,Perlis,58,776
3/9/2021,Pulau Pinang,1515,22287
3/9/2021,Sabah,1729,31365
3/9/2021,Sarawak,2759,27321
3/9/2021,Selangor,6894,68952
3/9/2021,Terengganu,531,6281
3/9/2021,W.P. Kuala Lumpur,1593,12609
3/9/2021,W.P. Labuan,3,56
3/9/2021,W.P. Putrajaya,30,488
4/9/2021,Johor,1503,27442
4/9/2021,Kedah,1857,17506
4/9/2021,Kelantan,1266,14243
4/9/2021,Melaka,877,5625
4/9/2021,Negeri Sembilan,403,3936
4/9/2021,Pahang,749,7878
4/9/2021,Perak,970,11975
4/9/2021,Perlis,40,833
4/9/2021,Pulau Pinang,1283,22544
4/9/2021,Sabah,1951,31638
4/9/2021,Sarawak,2241,27801
4/9/2021,Selangor,6969,65609
4/9/2021,Terengganu,242,6644
4/9/2021,W.P. Kuala Lumpur,1174,12119
4/9/2021,W.P. Labuan,14,51
4/9/2021,W.P. Putrajaya,43,463
5/9/2021,Johor,1335,28234
5/9/2021,Kedah,1793,17281
5/9/2021,Kelantan,1674,13637
5/9/2021,Melaka,488,5589
5/9/2021,Negeri Sembilan,484,3715
5/9/2021,Pahang,569,7791
5/9/2021,Perak,791,12233
5/9/2021,Perlis,79,829
5/9/2021,Pulau Pinang,1522,22963
5/9/2021,Sabah,2921,30820
5/9/2021,Sarawak,1969,29567
5/9/2021,Selangor,5370,63954
5/9/2021,Terengganu,595,6909
5/9/2021,W.P. Kuala Lumpur,959,11753
5/9/2021,W.P. Labuan,0,55
5/9/2021,W.P. Putrajaya,24,464
6/9/2021,Johor,1342,28930
6/9/2021,Kedah,1939,16927
6/9/2021,Kelantan,1519,13323
6/9/2021,Melaka,347,5531
6/9/2021,Negeri Sembilan,463,3436
6/9/2021,Pahang,609,7639
6/9/2021,Perak,1019,12291
6/9/2021,Perlis,37,828
6/9/2021,Pulau Pinang,1550,22951
6/9/2021,Sabah,3506,29127
6/9/2021,Sarawak,1771,31493
6/9/2021,Selangor,4637,61377
6/9/2021,Terengganu,472,7130
6/9/2021,W.P. Kuala Lumpur,948,11185
6/9/2021,W.P. Labuan,0,60
6/9/2021,W.P. Putrajaya,42,445
7/9/2021,Johor,1702,29349
7/9/2021,Kedah,1787,16585
7/9/2021,Kelantan,1291,13476
7/9/2021,Melaka,333,5635
7/9/2021,Negeri Sembilan,389,3273
7/9/2021,Pahang,586,7791
7/9/2021,Perak,1286,12182
7/9/2021,Perlis,65,780
7/9/2021,Pulau Pinang,1810,22883
7/9/2021,Sabah,1587,29602
7/9/2021,Sarawak,1577,33111
7/9/2021,Selangor,4645,59083
7/9/2021,Terengganu,555,7208
7/9/2021,W.P. Kuala Lumpur,1252,10555
7/9/2021,W.P. Labuan,7,57
7/9/2021,W.P. Putrajaya,30,437
8/9/2021,Johor,1789,29363
8/9/2021,Kedah,1912,16186
8/9/2021,Kelantan,1224,13706
8/9/2021,Melaka,105,5896
8/9/2021,Negeri Sembilan,234,3266
8/9/2021,Pahang,409,8078
8/9/2021,Perak,1178,12316
8/9/2021,Perlis,32,821
8/9/2021,Pulau Pinang,1272,24080
8/9/2021,Sabah,5191,26424
8/9/2021,Sarawak,1675,34526
8/9/2021,Selangor,6062,55941
8/9/2021,Terengganu,521,7582
8/9/2021,W.P. Kuala Lumpur,1081,9979
8/9/2021,W.P. Labuan,14,50
8/9/2021,W.P. Putrajaya,2,464
9/9/2021,Johor,2764,28583
9/9/2021,Kedah,1933,15564
9/9/2021,Kelantan,1506,13627
9/9/2021,Melaka,526,5694
9/9/2021,Negeri Sembilan,494,2969
9/9/2021,Pahang,471,8264
9/9/2021,Perak,815,12837
9/9/2021,Perlis,62,866
9/9/2021,Pulau Pinang,2009,24266
9/9/2021,Sabah,3628,25072
9/9/2021,Sarawak,2158,35477
9/9/2021,Selangor,6940,51628
9/9/2021,Terengganu,664,7823
9/9/2021,W.P. Kuala Lumpur,844,9622
9/9/2021,W.P. Labuan,3,62
9/9/2021,W.P. Putrajaya,38,454
10/9/2021,Johor,1743,29109
10/9/2021,Kedah,2200,15089
10/9/2021,Kelantan,597,14275
10/9/2021,Melaka,615,5562
10/9/2021,Negeri Sembilan,311,2907
10/9/2021,Pahang,556,8549
10/9/2021,Perak,799,13387
10/9/2021,Perlis,102,840
10/9/2021,Pulau Pinang,1800,24365
10/9/2021,Sabah,3059,24231
10/9/2021,Sarawak,2244,36963
10/9/2021,Selangor,5817,49309
10/9/2021,Terengganu,570,8024
10/9/2021,W.P. Kuala Lumpur,1035,9042
10/9/2021,W.P. Labuan,1,67
10/9/2021,W.P. Putrajaya,27,448
11/9/2021,Johor,1823,29558
11/9/2021,Kedah,1603,14827
11/9/2021,Kelantan,1540,14044
11/9/2021,Melaka,323,5720
11/9/2021,Negeri Sembilan,323,2767
11/9/2021,Pahang,521,8744
11/9/2021,Perak,1194,13519
11/9/2021,Perlis,83,829
11/9/2021,Pulau Pinang,1762,24441
11/9/2021,Sabah,2009,24332
11/9/2021,Sarawak,2702,37994
11/9/2021,Selangor,5625,45741
11/9/2021,Terengganu,1151,7820
11/9/2021,W.P. Kuala Lumpur,1068,8521
11/9/2021,W.P. Labuan,2,67
11/9/2021,W.P. Putrajaya,42,430
12/9/2021,Johor,1789,29863
12/9/2021,Kedah,1845,14204
12/9/2021,Kelantan,1745,13721
12/9/2021,Melaka,592,5466
12/9/2021,Negeri Sembilan,307,2714
12/9/2021,Pahang,805,8516
12/9/2021,Perak,1674,12952
12/9/2021,Perlis,46,847
12/9/2021,Pulau Pinang,1659,24074
12/9/2021,Sabah,1943,24022
12/9/2021,Sarawak,2861,40415
12/9/2021,Selangor,4529,43514
12/9/2021,Terengganu,473,8273
12/9/2021,W.P. Kuala Lumpur,675,8204
12/9/2021,W.P. Labuan,0,70
12/9/2021,W.P. Putrajaya,37,425
13/9/2021,Johor,2199,29642
13/9/2021,Kedah,1989,13352
13/9/2021,Kelantan,1560,13195
13/9/2021,Melaka,389,5270
13/9/2021,Negeri Sembilan,250,2591
13/9/2021,Pahang,773,8606
13/9/2021,Perak,1212,12738
13/9/2021,Perlis,66,822
13/9/2021,Pulau Pinang,7023,18261
13/9/2021,Sabah,2085,23547
13/9/2021,Sarawak,2328,41604
13/9/2021,Selangor,3593,41757
13/9/2021,Terengganu,620,8352
13/9/2021,W.P. Kuala Lumpur,681,7913
13/9/2021,W.P. Labuan,2,79
13/9/2021,W.P. Putrajaya,43,398
14/9/2021,Johor,2108,29470
14/9/2021,Kedah,1568,12938
14/9/2021,Kelantan,1255,13327
14/9/2021,Melaka,363,5232
14/9/2021,Negeri Sembilan,209,2523
14/9/2021,Pahang,601,8762
14/9/2021,Perak,846,12724
14/9/2021,Perlis,60,792
14/9/2021,Pulau Pinang,271,19618
14/9/2021,Sabah,2141,23174
14/9/2021,Sarawak,2437,41143
14/9/2021,Selangor,4364,39772
14/9/2021,Terengganu,770,8062
14/9/2021,W.P. Kuala Lumpur,1026,7283
14/9/2021,W.P. Labuan,5,77
14/9/2021,W.P. Putrajaya,29,383
15/9/2021,Johor,1943,29341
15/9/2021,Kedah,1411,12626
15/9/2021,Kelantan,1453,13292
15/9/2021,Melaka,416,5004
15/9/2021,Negeri Sembilan,187,2558
15/9/2021,Pahang,661,8857
15/9/2021,Perak,1529,12348
15/9/2021,Perlis,47,849
15/9/2021,Pulau Pinang,2233,19105
15/9/2021,Sabah,1943,23175
15/9/2021,Sarawak,2368,43479
15/9/2021,Selangor,3577,38789
15/9/2021,Terengganu,385,8666
15/9/2021,W.P. Kuala Lumpur,568,7067
15/9/2021,W.P. Labuan,5,72
15/9/2021,W.P. Putrajaya,34,365
16/9/2021,Johor,2084,29404
16/9/2021,Kedah,1621,12156
16/9/2021,Kelantan,1299,13212
16/9/2021,Melaka,328,4941
16/9/2021,Negeri Sembilan,280,2448
16/9/2021,Pahang,489,9080
16/9/2021,Perak,1475,12316
16/9/2021,Perlis,96,830
16/9/2021,Pulau Pinang,107,20745
16/9/2021,Sabah,1098,24012
16/9/2021,Sarawak,3053,44072
16/9/2021,Selangor,4010,37402
16/9/2021,Terengganu,285,9191
16/9/2021,W.P. Kuala Lumpur,679,6879
16/9/2021,W.P. Labuan,10,73
16/9/2021,W.P. Putrajaya,25,362
17/9/2021,Johor,2269,29393
17/9/2021,Kedah,1650,11631
17/9/2021,Kelantan,1581,12490
17/9/2021,Melaka,495,4733
17/9/2021,Negeri Sembilan,264,2381
17/9/2021,Pahang,737,9163
17/9/2021,Perak,572,13333
17/9/2021,Perlis,79,790
17/9/2021,Pulau Pinang,3637,18546
17/9/2021,Sabah,3494,22029
17/9/2021,Sarawak,2402,45148
17/9/2021,Selangor,3543,36339
17/9/2021,Terengganu,1502,8403
17/9/2021,W.P. Kuala Lumpur,704,6529
17/9/2021,W.P. Labuan,4,79
17/9/2021,W.P. Putrajaya,37,356
18/9/2021,Johor,1998,29550
18/9/2021,Kedah,1370,11310
18/9/2021,Kelantan,1260,12432
18/9/2021,Melaka,329,4660
18/9/2021,Negeri Sembilan,246,2261
18/9/2021,Pahang,512,9280
18/9/2021,Perak,1165,13273
18/9/2021,Perlis,89,734
18/9/2021,Pulau Pinang,1073,18823
18/9/2021,Sabah,1775,21636
18/9/2021,Sarawak,2907,45159
18/9/2021,Selangor,3599,34587
18/9/2021,Terengganu,186,8972
18/9/2021,W.P. Kuala Lumpur,667,6238
18/9/2021,W.P. Labuan,5,85
18/9/2021,W.P. Putrajaya,24,363
19/9/2021,Johor,2096,29359
19/9/2021,Kedah,1449,10646
19/9/2021,Kelantan,1426,12394
19/9/2021,Melaka,391,4474
19/9/2021,Negeri Sembilan,253,2148
19/9/2021,Pahang,667,9312
19/9/2021,Perak,1538,12949
19/9/2021,Perlis,73,736
19/9/2021,Pulau Pinang,4113,15940
19/9/2021,Sabah,1912,21045
19/9/2021,Sarawak,3777,44066
19/9/2021,Selangor,3784,32683
19/9/2021,Terengganu,1389,8247
19/9/2021,W.P. Kuala Lumpur,575,6032
19/9/2021,W.P. Labuan,1,84
19/9/2021,W.P. Putrajaya,25,357
20/9/2021,Johor,2060,28845
20/9/2021,Kedah,1551,10056
20/9/2021,Kelantan,1483,11938
20/9/2021,Melaka,288,4345
20/9/2021,Negeri Sembilan,200,2072
20/9/2021,Pahang,589,9498
20/9/2021,Perak,1156,12868
20/9/2021,Perlis,43,743
20/9/2021,Pulau Pinang,864,16224
20/9/2021,Sabah,2129,20152
20/9/2021,Sarawak,3662,44007
20/9/2021,Selangor,2155,31763
20/9/2021,Terengganu,212,8835
20/9/2021,W.P. Kuala Lumpur,404,5922
20/9/2021,W.P. Labuan,0,84
20/9/2021,W.P. Putrajaya,18,350
21/9/2021,Johor,2120,28647
21/9/2021,Kedah,1380,9455
21/9/2021,Kelantan,1318,11938
21/9/2021,Melaka,404,4202
21/9/2021,Negeri Sembilan,219,1975
21/9/2021,Pahang,660,9538
21/9/2021,Perak,1436,12604
21/9/2021,Perlis,43,723
21/9/2021,Pulau Pinang,557,17076
21/9/2021,Sabah,1837,19592
21/9/2021,Sarawak,3366,44363
21/9/2021,Selangor,2463,31046
21/9/2021,Terengganu,218,9203
21/9/2021,W.P. Kuala Lumpur,604,5660
21/9/2021,W.P. Labuan,7,89
21/9/2021,W.P. Putrajaya,18,366
22/9/2021,Johor,1805,28659
22/9/2021,Kedah,1216,9232
22/9/2021,Kelantan,1272,12213
22/9/2021,Melaka,363,4147
22/9/2021,Negeri Sembilan,217,1923
22/9/2021,Pahang,420,9801
22/9/2021,Perak,1015,13061
22/9/2021,Perlis,47,771
22/9/2021,Pulau Pinang,4474,13790
22/9/2021,Sabah,1504,19200
22/9/2021,Sarawak,2973,43101
22/9/2021,Selangor,2788,30494
22/9/2021,Terengganu,1071,8981
22/9/2021,W.P. Kuala Lumpur,491,5463
22/9/2021,W.P. Labuan,14,78
22/9/2021,W.P. Putrajaya,32,364
23/9/2021,Johor,3386,27186
23/9/2021,Kedah,1290,8724
23/9/2021,Kelantan,1499,11968
23/9/2021,Melaka,380,4052
23/9/2021,Negeri Sembilan,213,1885
23/9/2021,Pahang,783,9887
23/9/2021,Perak,1014,12885
23/9/2021,Perlis,126,758
23/9/2021,Pulau Pinang,617,14205
23/9/2021,Sabah,446,20375
23/9/2021,Sarawak,3036,41817
23/9/2021,Selangor,2627,29816
23/9/2021,Terengganu,707,8938
23/9/2021,W.P. Kuala Lumpur,474,5358
23/9/2021,W.P. Labuan,8,78
23/9/2021,W.P. Putrajaya,22,356
24/9/2021,Johor,1748,27204
24/9/2021,Kedah,1222,8405
24/9/2021,Kelantan,936,11928
24/9/2021,Melaka,401,4049
24/9/2021,Negeri Sembilan,228,1810
24/9/2021,Pahang,717,9759
24/9/2021,Perak,970,13046
24/9/2021,Perlis,79,741
24/9/2021,Pulau Pinang,2171,13245
24/9/2021,Sabah,245,21360
24/9/2021,Sarawak,3244,41382
24/9/2021,Selangor,3527,28467
24/9/2021,Terengganu,783,8839
24/9/2021,W.P. Kuala Lumpur,459,5163
24/9/2021,W.P. Labuan,1,77
24/9/2021,W.P. Putrajaya,20,366
25/9/2021,Johor,2057,26468
25/9/2021,Kedah,1053,8045
25/9/2021,Kelantan,1399,11681
25/9/2021,Melaka,417,3967
25/9/2021,Negeri Sembilan,211,1793
25/9/2021,Pahang,605,9930
25/9/2021,Perak,1660,12500
25/9/2021,Perlis,75,683
25/9/2021,Pulau Pinang,604,13693
25/9/2021,Sabah,2433,19870
25/9/2021,Sarawak,3616,40469
25/9/2021,Selangor,2345,28388
25/9/2021,Terengganu,1037,8558
25/9/2021,W.P. Kuala Lumpur,529,4941
25/9/2021,W.P. Labuan,4,78
25/9/2021,W.P. Putrajaya,29,374
26/9/2021,Johor,1906,25997
26/9/2021,Kedah,1085,7656
26/9/2021,Kelantan,1409,11464
26/9/2021,Melaka,256,4069
26/9/2021,Negeri Sembilan,225,1732
26/9/2021,Pahang,582,9949
26/9/2021,Perak,992,12491
26/9/2021,Perlis,36,727
26/9/2021,Pulau Pinang,2722,11890
26/9/2021,Sabah,3394,17532
26/9/2021,Sarawak,4752,38644
26/9/2021,Selangor,2264,27572
26/9/2021,Terengganu,944,8295
26/9/2021,W.P. Kuala Lumpur,371,4828
26/9/2021,W.P. Labuan,6,76
26/9/2021,W.P. Putrajaya,27,371
27/9/2021,Johor,1794,25376
27/9/2021,Kedah,1004,7267
27/9/2021,Kelantan,457,11985
27/9/2021,Melaka,259,4152
27/9/2021,Negeri Sembilan,160,1681
27/9/2021,Pahang,1166,9517
27/9/2021,Perak,1189,12010
27/9/2021,Perlis,49,727
27/9/2021,Pulau Pinang,2457,10204
27/9/2021,Sabah,1273,16998
27/9/2021,Sarawak,3385,37963
27/9/2021,Selangor,1949,26546
27/9/2021,Terengganu,874,8108
27/9/2021,W.P. Kuala Lumpur,396,4583
27/9/2021,W.P. Labuan,7,69
27/9/2021,W.P. Putrajaya,11,378
28/9/2021,Johor,1800,24848
28/9/2021,Kedah,888,7178
28/9/2021,Kelantan,1664,11395
28/9/2021,Melaka,353,4098
28/9/2021,Negeri Sembilan,109,1661
28/9/2021,Pahang,765,9425
28/9/2021,Perak,927,11751
28/9/2021,Perlis,25,720
28/9/2021,Pulau Pinang,371,10710
28/9/2021,Sabah,1388,16537
28/9/2021,Sarawak,2145,38161
28/9/2021,Selangor,2629,25109
28/9/2021,Terengganu,662,8068
28/9/2021,W.P. Kuala Lumpur,417,4383
28/9/2021,W.P. Labuan,4,68
28/9/2021,W.P. Putrajaya,13,384
29/9/2021,Johor,1698,24409
29/9/2021,Kedah,1081,6737
29/9/2021,Kelantan,1434,11077
29/9/2021,Melaka,236,4237
29/9/2021,Negeri Sembilan,174,1656
29/9/2021,Pahang,765,9319
29/9/2021,Perak,1282,11432
29/9/2021,Perlis,84,711
29/9/2021,Pulau Pinang,508,11035
29/9/2021,Sabah,1236,16279
29/9/2021,Sarawak,4623,36503
29/9/2021,Selangor,2566,23831
29/9/2021,Terengganu,951,7722
29/9/2021,W.P. Kuala Lumpur,327,4334
29/9/2021,W.P. Labuan,19,54
29/9/2021,W.P. Putrajaya,16,386
30/9/2021,Johor,2120,23496
30/9/2021,Kedah,1073,6688
30/9/2021,Kelantan,1270,11038
30/9/2021,Melaka,248,4179
30/9/2021,Negeri Sembilan,168,1618
30/9/2021,Pahang,685,9330
30/9/2021,Perak,1151,11171
30/9/2021,Perlis,59,745
30/9/2021,Pulau Pinang,1950,9827
30/9/2021,Sabah,1147,16105
30/9/2021,Sarawak,3734,35216
30/9/2021,Selangor,2616,23137
30/9/2021,Terengganu,1033,7407
30/9/2021,W.P. Kuala Lumpur,444,4141
30/9/2021,W.P. Labuan,7,48
30/9/2021,W.P. Putrajaya,20,394
1/10/2021,Johor,2243,22453
1/10/2021,Kedah,881,6511
1/10/2021,Kelantan,1322,10559
1/10/2021,Melaka,314,4243
1/10/2021,Negeri Sembilan,175,1640
1/10/2021,Pahang,803,9357
1/10/2021,Perak,1573,10550
1/10/2021,Perlis,40,783
1/10/2021,Pulau Pinang,382,10218
1/10/2021,Sabah,1077,15883
1/10/2021,Sarawak,3364,34240
1/10/2021,Selangor,2603,22089
1/10/2021,Terengganu,723,7381
1/10/2021,W.P. Kuala Lumpur,357,4064
1/10/2021,W.P. Labuan,11,39
1/10/2021,W.P. Putrajaya,23,407
2/10/2021,Johor,2153,21413
2/10/2021,Kedah,880,6197
2/10/2021,Kelantan,1469,10373
2/10/2021,Melaka,216,4242
2/10/2021,Negeri Sembilan,144,1706
2/10/2021,Pahang,681,9176
2/10/2021,Perak,1424,9978
2/10/2021,Perlis,51,787
2/10/2021,Pulau Pinang,1497,9471
2/10/2021,Sabah,1108,15546
2/10/2021,Sarawak,2915,33437
2/10/2021,Selangor,1844,21618
2/10/2021,Terengganu,669,7521
2/10/2021,W.P. Kuala Lumpur,321,3910
2/10/2021,W.P. Labuan,1,42
2/10/2021,W.P. Putrajaya,23,410
3/10/2021,Johor,1897,20486
3/10/2021,Kedah,705,6149
3/10/2021,Kelantan,1205,9955
3/10/2021,Melaka,183,4263
3/10/2021,Negeri Sembilan,159,1736
3/10/2021,Pahang,578,9225
3/10/2021,Perak,1031,9590
3/10/2021,Perlis,72,780
3/10/2021,Pulau Pinang,1104,8973
3/10/2021,Sabah,1196,15103
3/10/2021,Sarawak,2809,32034
3/10/2021,Selangor,2139,20471
3/10/2021,Terengganu,959,7388
3/10/2021,W.P. Kuala Lumpur,396,3714
3/10/2021,W.P. Labuan,2,39
3/10/2021,W.P. Putrajaya,19,415
4/10/2021,Johor,2695,18563
4/10/2021,Kedah,961,5813
4/10/2021,Kelantan,397,10568
4/10/2021,Melaka,202,4279
4/10/2021,Negeri Sembilan,179,1664
4/10/2021,Pahang,635,9108
4/10/2021,Perak,1449,8676
4/10/2021,Perlis,59,756
4/10/2021,Pulau Pinang,351,9470
4/10/2021,Sabah,2510,13261
4/10/2021,Sarawak,3471,29741
4/10/2021,Selangor,1461,19691
4/10/2021,Terengganu,781,7239
4/10/2021,W.P. Kuala Lumpur,294,3571
