case_type,date,count
Unvaccinated Cases per 10000,"Friday, 25 March, 2022",5.798944096
Vaccinated Cases per 10000,"Friday, 25 March, 2022",6.854067673
Unvaccinated Cases per 10000,"Saturday, 26 March, 2022",5.839856936
Vaccinated Cases per 10000,"Saturday, 26 March, 2022",6.5129303
Unvaccinated Cases per 10000,"Sunday, 27 March, 2022",4.226630692
Vaccinated Cases per 10000,"Sunday, 27 March, 2022",5.338637933
Unvaccinated Cases per 10000,"Monday, 28 March, 2022",3.901537884
Vaccinated Cases per 10000,"Monday, 28 March, 2022",4.117613098
Unvaccinated Cases per 10000,"Tuesday, 29 March, 2022",4.483735586
Vaccinated Cases per 10000,"Tuesday, 29 March, 2022",4.691663858
Unvaccinated Cases per 10000,"Wednesday, 30 March, 2022",4.46744903
Vaccinated Cases per 10000,"Wednesday, 30 March, 2022",4.958306896
Unvaccinated Cases per 10000,"Thursday, 31 March, 2022",5.559642665
Vaccinated Cases per 10000,"Thursday, 31 March, 2022",5.706254355
Unvaccinated Cases per 10000,"Friday, 1 April, 2022",5.236685648
Vaccinated Cases per 10000,"Friday, 1 April, 2022",5.372598644
Unvaccinated Cases per 10000,"Saturday, 2 April, 2022",4.125398771
Vaccinated Cases per 10000,"Saturday, 2 April, 2022",4.56787175
Unvaccinated Cases per 10000,"Sunday, 3 April, 2022",3.644417254
Vaccinated Cases per 10000,"Sunday, 3 April, 2022",3.817953727
Unvaccinated Cases per 10000,"Monday, 4 April, 2022",2.911556698
Vaccinated Cases per 10000,"Monday, 4 April, 2022",3.090625138
Unvaccinated Cases per 10000,"Tuesday, 5 April, 2022",3.54305351
Vaccinated Cases per 10000,"Tuesday, 5 April, 2022",3.704950991
Unvaccinated Cases per 10000,"Wednesday, 6 April, 2022",3.431592783
Vaccinated Cases per 10000,"Wednesday, 6 April, 2022",3.757366516
Unvaccinated Cases per 10000,"Thursday, 7 April, 2022",3.517432672
Vaccinated Cases per 10000,"Thursday, 7 April, 2022",3.701276496
Unvaccinated Cases per 10000,"Friday, 8 April, 2022",3.798835011
Vaccinated Cases per 10000,"Friday, 8 April, 2022",4.718780234
Unvaccinated Cases per 10000,"Saturday, 9 April, 2022",3.334127832
Vaccinated Cases per 10000,"Saturday, 9 April, 2022",3.076387239
Unvaccinated Cases per 10000,"Sunday, 10 April, 2022",2.33806987
Vaccinated Cases per 10000,"Sunday, 10 April, 2022",2.51071965
Unvaccinated Cases per 10000,"Monday, 11 April, 2022",2.330431415
Vaccinated Cases per 10000,"Monday, 11 April, 2022",2.376973595
Unvaccinated Cases per 10000,"Tuesday, 12 April, 2022",2.372405417
Vaccinated Cases per 10000,"Tuesday, 12 April, 2022",2.826711741
Unvaccinated Cases per 10000,"Wednesday, 13 April, 2022",2.611425622
Vaccinated Cases per 10000,"Wednesday, 13 April, 2022",3.163188023
Unvaccinated Cases per 10000,"Thursday, 14 April, 2022",3.447222213
Vaccinated Cases per 10000,"Thursday, 14 April, 2022",3.141496226
Unvaccinated Cases per 10000,"Friday, 15 April, 2022",2.501011365
Vaccinated Cases per 10000,"Friday, 15 April, 2022",3.045681973
Unvaccinated Cases per 10000,"Saturday, 16 April, 2022",2.822742186
Vaccinated Cases per 10000,"Saturday, 16 April, 2022",2.998748286
Unvaccinated Cases per 10000,"Sunday, 17 April, 2022",1.591104563
Vaccinated Cases per 10000,"Sunday, 17 April, 2022",2.106853052
Unvaccinated Cases per 10000,"Monday, 18 April, 2022",1.881385189
Vaccinated Cases per 10000,"Monday, 18 April, 2022",2.241233221
Unvaccinated Cases per 10000,"Tuesday, 19 April, 2022",1.347496121
Vaccinated Cases per 10000,"Tuesday, 19 April, 2022",1.9501595
Unvaccinated Cases per 10000,"Wednesday, 20 April, 2022",1.635065152
Vaccinated Cases per 10000,"Wednesday, 20 April, 2022",2.222980185
Unvaccinated Cases per 10000,"Thursday, 21 April, 2022",1.506588138
Vaccinated Cases per 10000,"Thursday, 21 April, 2022",1.85983391
Unvaccinated Cases per 10000,"Friday, 22 April, 2022",1.436856548
Vaccinated Cases per 10000,"Friday, 22 April, 2022",2.031758249
Unvaccinated Cases per 10000,"Saturday, 23 April, 2022",1.375094092
Vaccinated Cases per 10000,"Saturday, 23 April, 2022",1.783529792
Unvaccinated Cases per 10000,"Sunday, 24 April, 2022",0.92726637
Vaccinated Cases per 10000,"Sunday, 24 April, 2022",1.279493367
Unvaccinated Cases per 10000,"Monday, 25 April, 2022",0.652660985
Vaccinated Cases per 10000,"Monday, 25 April, 2022",0.77747401
Unvaccinated Cases per 10000,"Tuesday, 26 April, 2022",0.840181323
Vaccinated Cases per 10000,"Tuesday, 26 April, 2022",1.062382059
Unvaccinated Cases per 10000,"Wednesday, 27 April, 2022",0.849923958
Vaccinated Cases per 10000,"Wednesday, 27 April, 2022",1.100191333
Unvaccinated Cases per 10000,"Thursday, 28 April, 2022",0.594382611
Vaccinated Cases per 10000,"Thursday, 28 April, 2022",0.951972793
Unvaccinated Cases per 10000,"Friday, 29 April, 2022",0.533949279
Vaccinated Cases per 10000,"Friday, 29 April, 2022",0.834338735
Unvaccinated Cases per 10000,"Saturday, 30 April, 2022",0.476990278
Vaccinated Cases per 10000,"Saturday, 30 April, 2022",0.674474803
Unvaccinated Cases per 10000,"Sunday, 1 May, 2022",0.35533556
Vaccinated Cases per 10000,"Sunday, 1 May, 2022",0.478491175
Unvaccinated Cases per 10000,"Monday, 2 May, 2022",0.345062924
Vaccinated Cases per 10000,"Monday, 2 May, 2022",0.425992319
Unvaccinated Cases per 10000,"Tuesday, 3 May, 2022",0.200452154
Vaccinated Cases per 10000,"Tuesday, 3 May, 2022",0.296570139
Unvaccinated Cases per 10000,"Wednesday, 4 May, 2022",0.334825442
Vaccinated Cases per 10000,"Wednesday, 4 May, 2022",0.320646953
Unvaccinated Cases per 10000,"Thursday, 5 May, 2022",0.334986485
Vaccinated Cases per 10000,"Thursday, 5 May, 2022",0.401134621
Unvaccinated Cases per 10000,"Friday, 6 May, 2022",0.314605476
Vaccinated Cases per 10000,"Friday, 6 May, 2022",0.394959299
Unvaccinated Cases per 10000,"Saturday, 7 May, 2022",0.325302236
Vaccinated Cases per 10000,"Saturday, 7 May, 2022",0.436566383
Unvaccinated Cases per 10000,"Sunday, 8 May, 2022",0.46283776
Vaccinated Cases per 10000,"Sunday, 8 May, 2022",0.693272103
Unvaccinated Cases per 10000,"Monday, 9 May, 2022",0.417943282
Vaccinated Cases per 10000,"Monday, 9 May, 2022",0.73434793
Unvaccinated Cases per 10000,"Tuesday, 10 May, 2022",0.60013528
Vaccinated Cases per 10000,"Tuesday, 10 May, 2022",0.831712565
Unvaccinated Cases per 10000,"Wednesday, 11 May, 2022",0.637304415
Vaccinated Cases per 10000,"Wednesday, 11 May, 2022",1.082116031
Unvaccinated Cases per 10000,"Thursday, 12 May, 2022",0.656498284
Vaccinated Cases per 10000,"Thursday, 12 May, 2022",1.110458533
Unvaccinated Cases per 10000,"Friday, 13 May, 2022",0.522697287
Vaccinated Cases per 10000,"Friday, 13 May, 2022",0.996328524
Unvaccinated Cases per 10000,"Saturday, 14 May, 2022",0.427365436
Vaccinated Cases per 10000,"Saturday, 14 May, 2022",0.777287425
Unvaccinated Cases per 10000,"Sunday, 15 May, 2022",0.487655324
Vaccinated Cases per 10000,"Sunday, 15 May, 2022",0.719023971
Unvaccinated Cases per 10000,"Monday, 16 May, 2022",0.413691711
Vaccinated Cases per 10000,"Monday, 16 May, 2022",0.537514254
Unvaccinated Cases per 10000,"Tuesday, 17 May, 2022",0.352452015
Vaccinated Cases per 10000,"Tuesday, 17 May, 2022",0.466235681
Unvaccinated Cases per 10000,"Wednesday, 18 May, 2022",0.346350591
Vaccinated Cases per 10000,"Wednesday, 18 May, 2022",0.663306344
Unvaccinated Cases per 10000,"Thursday, 19 May, 2022",0.455189372
Vaccinated Cases per 10000,"Thursday, 19 May, 2022",0.683222348
Unvaccinated Cases per 10000,"Friday, 20 May, 2022",0.43253996
Vaccinated Cases per 10000,"Friday, 20 May, 2022",0.665143464
Unvaccinated Cases per 10000,"Saturday, 21 May, 2022",0.369277243
Vaccinated Cases per 10000,"Saturday, 21 May, 2022",0.660654213
Unvaccinated Cases per 10000,"Sunday, 22 May, 2022",0.376196749
Vaccinated Cases per 10000,"Sunday, 22 May, 2022",0.586517664
Unvaccinated Cases per 10000,"Monday, 23 May, 2022",0.246016511
Vaccinated Cases per 10000,"Monday, 23 May, 2022",0.51067418
Unvaccinated Cases per 10000,"Tuesday, 24 May, 2022",0.344734702
Vaccinated Cases per 10000,"Tuesday, 24 May, 2022",0.627795019
Unvaccinated Cases per 10000,"Wednesday, 25 May, 2022",0.357917784
Vaccinated Cases per 10000,"Wednesday, 25 May, 2022",0.808467683
Unvaccinated Cases per 10000,"Thursday, 26 May, 2022",0.397056886
Vaccinated Cases per 10000,"Thursday, 26 May, 2022",0.592903347
Unvaccinated Cases per 10000,"Friday, 27 May, 2022",0.455914763
Vaccinated Cases per 10000,"Friday, 27 May, 2022",0.594491941
Unvaccinated Cases per 10000,"Saturday, 28 May, 2022",0.316728569
Vaccinated Cases per 10000,"Saturday, 28 May, 2022",0.534696331
Unvaccinated Cases per 10000,"Sunday, 29 May, 2022",0.202848205
Vaccinated Cases per 10000,"Sunday, 29 May, 2022",0.378616308
Unvaccinated Cases per 10000,"Monday, 30 May, 2022",0.319790425
Vaccinated Cases per 10000,"Monday, 30 May, 2022",0.41992119
Unvaccinated Cases per 10000,"Tuesday, 31 May, 2022",0.270563766
Vaccinated Cases per 10000,"Tuesday, 31 May, 2022",0.47294449
Unvaccinated Cases per 10000,"Wednesday, 1 June, 2022",0.298760663
Vaccinated Cases per 10000,"Wednesday, 1 June, 2022",0.595976506
Unvaccinated Cases per 10000,"Thursday, 2 June, 2022",0.318312175
Vaccinated Cases per 10000,"Thursday, 2 June, 2022",0.616997929
Unvaccinated Cases per 10000,"Friday, 3 June, 2022",0.322804211
Vaccinated Cases per 10000,"Friday, 3 June, 2022",0.604465578
Unvaccinated Cases per 10000,"Saturday, 4 June, 2022",0.203744344
Vaccinated Cases per 10000,"Saturday, 4 June, 2022",0.533814016
Unvaccinated Cases per 10000,"Sunday, 5 June, 2022",0.208151743
Vaccinated Cases per 10000,"Sunday, 5 June, 2022",0.449989802
Unvaccinated Cases per 10000,"Monday, 6 June, 2022",0.227683988
Vaccinated Cases per 10000,"Monday, 6 June, 2022",0.436791072
Unvaccinated Cases per 10000,"Tuesday, 7 June, 2022",0.225549511
Vaccinated Cases per 10000,"Tuesday, 7 June, 2022",0.365112645
Unvaccinated Cases per 10000,"Wednesday, 8 June, 2022",0.236430156
Vaccinated Cases per 10000,"Wednesday, 8 June, 2022",0.502373546
Unvaccinated Cases per 10000,"Thursday, 9 June, 2022",0.340609061
Vaccinated Cases per 10000,"Thursday, 9 June, 2022",0.616806149
Unvaccinated Cases per 10000,"Friday, 10 June, 2022",0.316830102
Vaccinated Cases per 10000,"Friday, 10 June, 2022",0.720169509
Unvaccinated Cases per 10000,"Saturday, 11 June, 2022",0.32991266
Vaccinated Cases per 10000,"Saturday, 11 June, 2022",0.555083776
Unvaccinated Cases per 10000,"Sunday, 12 June, 2022",0.290913007
Vaccinated Cases per 10000,"Sunday, 12 June, 2022",0.512282809
Unvaccinated Cases per 10000,"Monday, 13 June, 2022",0.280085467
Vaccinated Cases per 10000,"Monday, 13 June, 2022",0.699787743
Unvaccinated Cases per 10000,"Tuesday, 14 June, 2022",0.312708269
Vaccinated Cases per 10000,"Tuesday, 14 June, 2022",0.633819082
Unvaccinated Cases per 10000,"Wednesday, 15 June, 2022",0.343210109
Vaccinated Cases per 10000,"Wednesday, 15 June, 2022",0.770670162
Unvaccinated Cases per 10000,"Thursday, 16 June, 2022",0.351951266
Vaccinated Cases per 10000,"Thursday, 16 June, 2022",0.66692355
Unvaccinated Cases per 10000,"Friday, 17 June, 2022",0.356370282
Vaccinated Cases per 10000,"Friday, 17 June, 2022",0.70076273
Unvaccinated Cases per 10000,"Saturday, 18 June, 2022",0.328209569
Vaccinated Cases per 10000,"Saturday, 18 June, 2022",0.70429611
Unvaccinated Cases per 10000,"Sunday, 19 June, 2022",0.282621721
Vaccinated Cases per 10000,"Sunday, 19 June, 2022",0.556004795
Unvaccinated Cases per 10000,"Monday, 20 June, 2022",0.287007559
Vaccinated Cases per 10000,"Monday, 20 June, 2022",0.698911445
Unvaccinated Cases per 10000,"Tuesday, 21 June, 2022",0.306626459
Vaccinated Cases per 10000,"Tuesday, 21 June, 2022",0.634385
Unvaccinated Cases per 10000,"Wednesday, 22 June, 2022",0.424174833
Vaccinated Cases per 10000,"Wednesday, 22 June, 2022",0.794727316
Unvaccinated Cases per 10000,"Thursday, 23 June, 2022",0.372165503
Vaccinated Cases per 10000,"Thursday, 23 June, 2022",0.93541636
Unvaccinated Cases per 10000,"Friday, 24 June, 2022",0.407252314
Vaccinated Cases per 10000,"Friday, 24 June, 2022",0.828423602
Unvaccinated Cases per 10000,"Saturday, 25 June, 2022",0.392117224
Vaccinated Cases per 10000,"Saturday, 25 June, 2022",0.756057833
Unvaccinated Cases per 10000,"Sunday, 26 June, 2022",0.368224853
Vaccinated Cases per 10000,"Sunday, 26 June, 2022",0.653424477
Unvaccinated Cases per 10000,"Monday, 27 June, 2022",0.33992401
Vaccinated Cases per 10000,"Monday, 27 June, 2022",0.619214041
Unvaccinated Cases per 10000,"Tuesday, 28 June, 2022",0.381346449
Vaccinated Cases per 10000,"Tuesday, 28 June, 2022",0.659111303
Unvaccinated Cases per 10000,"Wednesday, 29 June, 2022",0.433678184
Vaccinated Cases per 10000,"Wednesday, 29 June, 2022",0.857190374
Unvaccinated Cases per 10000,"Thursday, 30 June, 2022",0.534012685
Vaccinated Cases per 10000,"Thursday, 30 June, 2022",0.93412016
Unvaccinated Cases per 10000,"Friday, 1 July, 2022",0.514516337
Vaccinated Cases per 10000,"Friday, 1 July, 2022",0.90380327
Unvaccinated Cases per 10000,"Saturday, 2 July, 2022",0.590955975
Vaccinated Cases per 10000,"Saturday, 2 July, 2022",0.803667517
Unvaccinated Cases per 10000,"Sunday, 3 July, 2022",0.412185962
Vaccinated Cases per 10000,"Sunday, 3 July, 2022",0.83607063
Unvaccinated Cases per 10000,"Monday, 4 July, 2022",0.305350105
Vaccinated Cases per 10000,"Monday, 4 July, 2022",0.633366841
Unvaccinated Cases per 10000,"Tuesday, 5 July, 2022",0.414463014
Vaccinated Cases per 10000,"Tuesday, 5 July, 2022",0.976744261
Unvaccinated Cases per 10000,"Wednesday, 6 July, 2022",0.634830049
Vaccinated Cases per 10000,"Wednesday, 6 July, 2022",1.164812157
Unvaccinated Cases per 10000,"Thursday, 7 July, 2022",0.582553759
Vaccinated Cases per 10000,"Thursday, 7 July, 2022",1.336832108
Unvaccinated Cases per 10000,"Friday, 8 July, 2022",0.626282433
Vaccinated Cases per 10000,"Friday, 8 July, 2022",1.176156173
Unvaccinated Cases per 10000,"Saturday, 9 July, 2022",0.539044499
Vaccinated Cases per 10000,"Saturday, 9 July, 2022",0.908996422
Unvaccinated Cases per 10000,"Sunday, 10 July, 2022",0.54783171
Vaccinated Cases per 10000,"Sunday, 10 July, 2022",1.073181466
Unvaccinated Cases per 10000,"Monday, 11 July, 2022",0.471451021
Vaccinated Cases per 10000,"Monday, 11 July, 2022",0.783957543
Unvaccinated Cases per 10000,"Tuesday, 12 July, 2022",0.427818412
Vaccinated Cases per 10000,"Tuesday, 12 July, 2022",0.76543014
Unvaccinated Cases per 10000,"Wednesday, 13 July, 2022",0.565368618
Vaccinated Cases per 10000,"Wednesday, 13 July, 2022",1.308946304
Unvaccinated Cases per 10000,"Thursday, 14 July, 2022",0.707378018
Vaccinated Cases per 10000,"Thursday, 14 July, 2022",1.344170036
Unvaccinated Cases per 10000,"Friday, 15 July, 2022",0.740233665
Vaccinated Cases per 10000,"Friday, 15 July, 2022",1.741966378
Unvaccinated Cases per 10000,"Saturday, 16 July, 2022",0.82113658
Vaccinated Cases per 10000,"Saturday, 16 July, 2022",1.663575228
Unvaccinated Cases per 10000,"Sunday, 17 July, 2022",0.701094559
Vaccinated Cases per 10000,"Sunday, 17 July, 2022",1.287459874
Unvaccinated Cases per 10000,"Monday, 18 July, 2022",0.52422212
Vaccinated Cases per 10000,"Monday, 18 July, 2022",1.011436065
Unvaccinated Cases per 10000,"Tuesday, 19 July, 2022",0.753628064
Vaccinated Cases per 10000,"Tuesday, 19 July, 2022",1.266771952
Unvaccinated Cases per 10000,"Wednesday, 20 July, 2022",0.854205103
Vaccinated Cases per 10000,"Wednesday, 20 July, 2022",1.885344757
Unvaccinated Cases per 10000,"Thursday, 21 July, 2022",0.834625692
Vaccinated Cases per 10000,"Thursday, 21 July, 2022",1.497496563
Unvaccinated Cases per 10000,"Friday, 22 July, 2022",0.697078825
Vaccinated Cases per 10000,"Friday, 22 July, 2022",1.268123555
Unvaccinated Cases per 10000,"Saturday, 23 July, 2022",0.743138374
Vaccinated Cases per 10000,"Saturday, 23 July, 2022",1.593908733
Unvaccinated Cases per 10000,"Sunday, 24 July, 2022",0.629583609
Vaccinated Cases per 10000,"Sunday, 24 July, 2022",0.866015199
Unvaccinated Cases per 10000,"Monday, 25 July, 2022",0.675533278
Vaccinated Cases per 10000,"Monday, 25 July, 2022",1.065059579
Unvaccinated Cases per 10000,"Tuesday, 26 July, 2022",0.773976209
Vaccinated Cases per 10000,"Tuesday, 26 July, 2022",1.568546962
Unvaccinated Cases per 10000,"Wednesday, 27 July, 2022",0.774054735
Vaccinated Cases per 10000,"Wednesday, 27 July, 2022",1.477365226
Unvaccinated Cases per 10000,"Thursday, 28 July, 2022",0.809113682
Vaccinated Cases per 10000,"Thursday, 28 July, 2022",1.266192604
Unvaccinated Cases per 10000,"Friday, 29 July, 2022",0.800494119
Vaccinated Cases per 10000,"Friday, 29 July, 2022",1.600146755
Unvaccinated Cases per 10000,"Saturday, 30 July, 2022",0.730571554
Vaccinated Cases per 10000,"Saturday, 30 July, 2022",1.401799095
Unvaccinated Cases per 10000,"Sunday, 31 July, 2022",0.69789579
Vaccinated Cases per 10000,"Sunday, 31 July, 2022",0.877298641
Unvaccinated Cases per 10000,"Monday, 1 August, 2022",0.651982618
Vaccinated Cases per 10000,"Monday, 1 August, 2022",1.037867901
Unvaccinated Cases per 10000,"Tuesday, 2 August, 2022",0.739560491
Vaccinated Cases per 10000,"Tuesday, 2 August, 2022",1.376446417
Unvaccinated Cases per 10000,"Wednesday, 3 August, 2022",0.914713072
Vaccinated Cases per 10000,"Wednesday, 3 August, 2022",1.748829304
Unvaccinated Cases per 10000,"Thursday, 4 August, 2022",0.864465773
Vaccinated Cases per 10000,"Thursday, 4 August, 2022",1.430514112
Unvaccinated Cases per 10000,"Friday, 5 August, 2022",0.816414082
Vaccinated Cases per 10000,"Friday, 5 August, 2022",1.265293713
Unvaccinated Cases per 10000,"Saturday, 6 August, 2022",0.812210924
Vaccinated Cases per 10000,"Saturday, 6 August, 2022",1.535458974
Unvaccinated Cases per 10000,"Sunday, 7 August, 2022",0.680896156
Vaccinated Cases per 10000,"Sunday, 7 August, 2022",0.860461117
Unvaccinated Cases per 10000,"Monday, 8 August, 2022",0.707208159
Vaccinated Cases per 10000,"Monday, 8 August, 2022",0.904241373
Unvaccinated Cases per 10000,"Tuesday, 9 August, 2022",0.70726019
Vaccinated Cases per 10000,"Tuesday, 9 August, 2022",0.982549739
Unvaccinated Cases per 10000,"Wednesday, 10 August, 2022",0.932920804
Vaccinated Cases per 10000,"Wednesday, 10 August, 2022",1.591268542
Unvaccinated Cases per 10000,"Thursday, 11 August, 2022",1.055678499
Vaccinated Cases per 10000,"Thursday, 11 August, 2022",1.548165276
Unvaccinated Cases per 10000,"Friday, 12 August, 2022",0.825818639
Vaccinated Cases per 10000,"Friday, 12 August, 2022",1.269403569
Unvaccinated Cases per 10000,"Saturday, 13 August, 2022",0.771187388
Vaccinated Cases per 10000,"Saturday, 13 August, 2022",1.41744958
Unvaccinated Cases per 10000,"Sunday, 14 August, 2022",0.650724572
Vaccinated Cases per 10000,"Sunday, 14 August, 2022",0.978181115
Unvaccinated Cases per 10000,"Monday, 15 August, 2022",0.617889478
Vaccinated Cases per 10000,"Monday, 15 August, 2022",0.767090173
Unvaccinated Cases per 10000,"Tuesday, 16 August, 2022",0.797595294
Vaccinated Cases per 10000,"Tuesday, 16 August, 2022",1.09100428
Unvaccinated Cases per 10000,"Wednesday, 17 August, 2022",0.736292953
Vaccinated Cases per 10000,"Wednesday, 17 August, 2022",1.131926415
Unvaccinated Cases per 10000,"Thursday, 18 August, 2022",0.797721497
Vaccinated Cases per 10000,"Thursday, 18 August, 2022",1.319493941
Unvaccinated Cases per 10000,"Friday, 19 August, 2022",0.795633877
Vaccinated Cases per 10000,"Friday, 19 August, 2022",1.113021317
Unvaccinated Cases per 10000,"Saturday, 20 August, 2022",0.626917331
Vaccinated Cases per 10000,"Saturday, 20 August, 2022",0.894106249
Unvaccinated Cases per 10000,"Sunday, 21 August, 2022",0.537073528
Vaccinated Cases per 10000,"Sunday, 21 August, 2022",0.789810666
Unvaccinated Cases per 10000,"Monday, 22 August, 2022",0.574375991
Vaccinated Cases per 10000,"Monday, 22 August, 2022",0.646363911
Unvaccinated Cases per 10000,"Tuesday, 23 August, 2022",0.607293263
Vaccinated Cases per 10000,"Tuesday, 23 August, 2022",0.870234448
Unvaccinated Cases per 10000,"Wednesday, 24 August, 2022",0.716954797
Vaccinated Cases per 10000,"Wednesday, 24 August, 2022",0.821820988
Unvaccinated Cases per 10000,"Thursday, 25 August, 2022",0.609586159
Vaccinated Cases per 10000,"Thursday, 25 August, 2022",1.0421179
Unvaccinated Cases per 10000,"Friday, 26 August, 2022",0.66886845
Vaccinated Cases per 10000,"Friday, 26 August, 2022",1.001168801
Unvaccinated Cases per 10000,"Saturday, 27 August, 2022",0.526363001
Vaccinated Cases per 10000,"Saturday, 27 August, 2022",0.801138635
Unvaccinated Cases per 10000,"Sunday, 28 August, 2022",0.482521535
Vaccinated Cases per 10000,"Sunday, 28 August, 2022",0.701480455
Unvaccinated Cases per 10000,"Monday, 29 August, 2022",0.541766703
Vaccinated Cases per 10000,"Monday, 29 August, 2022",0.60467062
Unvaccinated Cases per 10000,"Tuesday, 30 August, 2022",0.449659323
Vaccinated Cases per 10000,"Tuesday, 30 August, 2022",0.690082419
Unvaccinated Cases per 10000,"Wednesday, 31 August, 2022",0.513277997
Vaccinated Cases per 10000,"Wednesday, 31 August, 2022",0.749515084
Unvaccinated Cases per 10000,"Thursday, 1 September, 2022",0.47601885
Vaccinated Cases per 10000,"Thursday, 1 September, 2022",0.761251766
Unvaccinated Cases per 10000,"Friday, 2 September, 2022",0.434388854
Vaccinated Cases per 10000,"Friday, 2 September, 2022",0.758034849
Unvaccinated Cases per 10000,"Saturday, 3 September, 2022",0.394922958
Vaccinated Cases per 10000,"Saturday, 3 September, 2022",0.734539204
Unvaccinated Cases per 10000,"Sunday, 4 September, 2022",0.399327287
Vaccinated Cases per 10000,"Sunday, 4 September, 2022",0.61282371
Unvaccinated Cases per 10000,"Monday, 5 September, 2022",0.351081452
Vaccinated Cases per 10000,"Monday, 5 September, 2022",0.471890269
Unvaccinated Cases per 10000,"Tuesday, 6 September, 2022",0.408180642
Vaccinated Cases per 10000,"Tuesday, 6 September, 2022",0.669388014
Unvaccinated Cases per 10000,"Wednesday, 7 September, 2022",0.452133345
Vaccinated Cases per 10000,"Wednesday, 7 September, 2022",0.790721386
Unvaccinated Cases per 10000,"Thursday, 8 September, 2022",0.449980892
Vaccinated Cases per 10000,"Thursday, 8 September, 2022",0.719182505
Unvaccinated Cases per 10000,"Friday, 9 September, 2022",0.395147067
Vaccinated Cases per 10000,"Friday, 9 September, 2022",0.644086076
Unvaccinated Cases per 10000,"Saturday, 10 September, 2022",0.467623649
Vaccinated Cases per 10000,"Saturday, 10 September, 2022",0.6255748
Unvaccinated Cases per 10000,"Sunday, 11 September, 2022",0.344690255
Vaccinated Cases per 10000,"Sunday, 11 September, 2022",0.471847735
Unvaccinated Cases per 10000,"Monday, 12 September, 2022",0.419346219
Vaccinated Cases per 10000,"Monday, 12 September, 2022",0.589273703
Unvaccinated Cases per 10000,"Tuesday, 13 September, 2022",0.390818145
Vaccinated Cases per 10000,"Tuesday, 13 September, 2022",0.627701
Unvaccinated Cases per 10000,"Wednesday, 14 September, 2022",0.509416297
Vaccinated Cases per 10000,"Wednesday, 14 September, 2022",0.782482414
Unvaccinated Cases per 10000,"Thursday, 15 September, 2022",0.478710346
Vaccinated Cases per 10000,"Thursday, 15 September, 2022",0.767528308
Unvaccinated Cases per 10000,"Friday, 16 September, 2022",0.463357024
Vaccinated Cases per 10000,"Friday, 16 September, 2022",0.628394254
Unvaccinated Cases per 10000,"Saturday, 17 September, 2022",0.351378447
Vaccinated Cases per 10000,"Saturday, 17 September, 2022",0.502426646
Unvaccinated Cases per 10000,"Sunday, 18 September, 2022",0.368956444
Vaccinated Cases per 10000,"Sunday, 18 September, 2022",0.523418308
Unvaccinated Cases per 10000,"Monday, 19 September, 2022",0.31625616
Vaccinated Cases per 10000,"Monday, 19 September, 2022",0.413822615
Unvaccinated Cases per 10000,"Tuesday, 20 September, 2022",0.43926068
Vaccinated Cases per 10000,"Tuesday, 20 September, 2022",0.521989845
Unvaccinated Cases per 10000,"Wednesday, 21 September, 2022",0.428290639
Vaccinated Cases per 10000,"Wednesday, 21 September, 2022",0.681750649
Unvaccinated Cases per 10000,"Thursday, 22 September, 2022",0.481032705
Vaccinated Cases per 10000,"Thursday, 22 September, 2022",0.720883691
Unvaccinated Cases per 10000,"Friday, 23 September, 2022",0.38222437
Vaccinated Cases per 10000,"Friday, 23 September, 2022",0.674617859
Unvaccinated Cases per 10000,"Saturday, 24 September, 2022",0.351487594
Vaccinated Cases per 10000,"Saturday, 24 September, 2022",0.627645902
Unvaccinated Cases per 10000,"Sunday, 25 September, 2022",0.314152458
Vaccinated Cases per 10000,"Sunday, 25 September, 2022",0.521256409
Unvaccinated Cases per 10000,"Monday, 26 September, 2022",0.336128103
Vaccinated Cases per 10000,"Monday, 26 September, 2022",0.367546805
Unvaccinated Cases per 10000,"Tuesday, 27 September, 2022",0.42841268
Vaccinated Cases per 10000,"Tuesday, 27 September, 2022",0.482825124
Unvaccinated Cases per 10000,"Wednesday, 28 September, 2022",0.406477717
Vaccinated Cases per 10000,"Wednesday, 28 September, 2022",0.804104348
Unvaccinated Cases per 10000,"Thursday, 29 September, 2022",0.419683278
Vaccinated Cases per 10000,"Thursday, 29 September, 2022",0.596312915
Unvaccinated Cases per 10000,"Friday, 30 September, 2022",0.371369968
Vaccinated Cases per 10000,"Friday, 30 September, 2022",0.653944005
Unvaccinated Cases per 10000,"Saturday, 1 October, 2022",0.371397554
Vaccinated Cases per 10000,"Saturday, 1 October, 2022",0.518381369
Unvaccinated Cases per 10000,"Sunday, 2 October, 2022",0.268117019
Vaccinated Cases per 10000,"Sunday, 2 October, 2022",0.440462054
Unvaccinated Cases per 10000,"Monday, 3 October, 2022",0.268126388
Vaccinated Cases per 10000,"Monday, 3 October, 2022",0.399188715
Unvaccinated Cases per 10000,"Tuesday, 4 October, 2022",0.331871852
Vaccinated Cases per 10000,"Tuesday, 4 October, 2022",0.473900752
Unvaccinated Cases per 10000,"Wednesday, 5 October, 2022",0.314297526
Vaccinated Cases per 10000,"Wednesday, 5 October, 2022",0.561776346
Unvaccinated Cases per 10000,"Thursday, 6 October, 2022",0.318705274
Vaccinated Cases per 10000,"Thursday, 6 October, 2022",0.586677365
Unvaccinated Cases per 10000,"Friday, 7 October, 2022",0.389059643
Vaccinated Cases per 10000,"Friday, 7 October, 2022",0.573153185
