date,case_type,count
"Thursday, 7 April, 2022",Active,157579
"Thursday, 7 April, 2022",Recovered,4099778
"Thursday, 7 April, 2022",Deaths,35228
"Friday, 8 April, 2022",Active,158447
"Friday, 8 April, 2022",Recovered,4113823
"Friday, 8 April, 2022",Deaths,35259
"Saturday, 9 April, 2022",Active,153471
"Saturday, 9 April, 2022",Recovered,4128955
"Saturday, 9 April, 2022",Deaths,35280
"Sunday, 10 April, 2022",Active,145806
"Sunday, 10 April, 2022",Recovered,4144720
"Sunday, 10 April, 2022",Deaths,35292
"Monday, 11 April, 2022",Active,134477
"Monday, 11 April, 2022",Recovered,4163769
"Monday, 11 April, 2022",Deaths,35311
"Tuesday, 12 April, 2022",Active,126463
"Tuesday, 12 April, 2022",Recovered,4180755
"Tuesday, 12 April, 2022",Deaths,35341
"Wednesday, 13 April, 2022",Active,120600
"Wednesday, 13 April, 2022",Recovered,4196648
"Wednesday, 13 April, 2022",Deaths,35363
"Thursday, 14 April, 2022",Active,117793
"Thursday, 14 April, 2022",Recovered,4209850
"Thursday, 14 April, 2022",Deaths,35381
"Friday, 15 April, 2022",Active,113183
"Friday, 15 April, 2022",Recovered,4224117
"Friday, 15 April, 2022",Deaths,35397
"Saturday, 16 April, 2022",Active,108530
"Saturday, 16 April, 2022",Recovered,4238463
"Saturday, 16 April, 2022",Deaths,35409
"Sunday, 17 April, 2022",Active,103908
"Sunday, 17 April, 2022",Recovered,4249696
"Sunday, 17 April, 2022",Deaths,35421
"Monday, 18 April, 2022",Active,96609
"Monday, 18 April, 2022",Recovered,4264119
"Monday, 18 April, 2022",Deaths,35437
"Tuesday, 19 April, 2022",Active,92047
"Tuesday, 19 April, 2022",Recovered,4274738
"Tuesday, 19 April, 2022",Deaths,35449
"Wednesday, 20 April, 2022",Active,90732
"Wednesday, 20 April, 2022",Recovered,4283005
"Wednesday, 20 April, 2022",Deaths,35465
"Thursday, 21 April, 2022",Active,88192
"Thursday, 21 April, 2022",Recovered,4291439
"Thursday, 21 April, 2022",Deaths,35470
"Friday, 22 April, 2022",Active,85411
"Friday, 22 April, 2022",Recovered,4300550
"Friday, 22 April, 2022",Deaths,35482
"Saturday, 23 April, 2022",Active,80985
"Saturday, 23 April, 2022",Recovered,4310591
"Saturday, 23 April, 2022",Deaths,35491
"Sunday, 24 April, 2022",Active,74760
"Sunday, 24 April, 2022",Recovered,4320814
"Sunday, 24 April, 2022",Deaths,35499
"Monday, 25 April, 2022",Active,68015
"Monday, 25 April, 2022",Recovered,4330029
"Monday, 25 April, 2022",Deaths,35507
"Tuesday, 26 April, 2022",Active,61879
"Tuesday, 26 April, 2022",Recovered,4339513
"Tuesday, 26 April, 2022",Deaths,35520
"Wednesday, 27 April, 2022",Active,58444
"Wednesday, 27 April, 2022",Recovered,4346413
"Wednesday, 27 April, 2022",Deaths,35526
"Thursday, 28 April, 2022",Active,53784
"Thursday, 28 April, 2022",Recovered,4353998
"Thursday, 28 April, 2022",Deaths,35536
"Friday, 29 April, 2022",Active,50302
"Friday, 29 April, 2022",Recovered,4360053
"Friday, 29 April, 2022",Deaths,35542
"Saturday, 30 April, 2022",Active,45514
"Saturday, 30 April, 2022",Recovered,4366943
"Saturday, 30 April, 2022",Deaths,35547
"Sunday, 1 May, 2022",Active,41175
"Sunday, 1 May, 2022",Recovered,4372782
"Sunday, 1 May, 2022",Deaths,35550
"Monday, 2 May, 2022",Active,36448
"Monday, 2 May, 2022",Recovered,4378856
"Monday, 2 May, 2022",Deaths,35555
"Tuesday, 3 May, 2022",Active,31841
"Tuesday, 3 May, 2022",Recovered,4384376
"Tuesday, 3 May, 2022",Deaths,35564
"Wednesday, 4 May, 2022",Active,28785
"Wednesday, 4 May, 2022",Recovered,4388483
"Wednesday, 4 May, 2022",Deaths,35567
"Thursday, 5 May, 2022",Active,27462
"Thursday, 5 May, 2022",Recovered,4391082
"Thursday, 5 May, 2022",Deaths,35569
"Friday, 6 May, 2022",Active,25525
"Friday, 6 May, 2022",Recovered,4394263
"Friday, 6 May, 2022",Deaths,35576
"Saturday, 7 May, 2022",Active,23284
"Saturday, 7 May, 2022",Recovered,4397873
"Saturday, 7 May, 2022",Deaths,35579
"Sunday, 8 May, 2022",Active,22564
"Sunday, 8 May, 2022",Recovered,4400742
"Sunday, 8 May, 2022",Deaths,35583
"Monday, 9 May, 2022",Active,22376
"Monday, 9 May, 2022",Recovered,4403175
"Monday, 9 May, 2022",Deaths,35584
"Tuesday, 10 May, 2022",Active,22961
"Tuesday, 10 May, 2022",Recovered,4405189
"Tuesday, 10 May, 2022",Deaths,35590
"Wednesday, 11 May, 2022",Active,24858
"Wednesday, 11 May, 2022",Recovered,4406605
"Wednesday, 11 May, 2022",Deaths,35598
"Thursday, 12 May, 2022",Active,26834
"Thursday, 12 May, 2022",Recovered,4408035
"Thursday, 12 May, 2022",Deaths,35602
"Friday, 13 May, 2022",Active,28742
"Friday, 13 May, 2022",Recovered,4409151
"Friday, 13 May, 2022",Deaths,35607
"Saturday, 14 May, 2022",Active,29770
"Saturday, 14 May, 2022",Recovered,4410491
"Saturday, 14 May, 2022",Deaths,35612
"Sunday, 15 May, 2022",Active,30743
"Sunday, 15 May, 2022",Recovered,4411754
"Sunday, 15 May, 2022",Deaths,35615
"Monday, 16 May, 2022",Active,30887
"Monday, 16 May, 2022",Recovered,4413302
"Monday, 16 May, 2022",Deaths,35620
"Tuesday, 17 May, 2022",Active,30517
"Tuesday, 17 May, 2022",Recovered,4415138
"Tuesday, 17 May, 2022",Deaths,35623
"Wednesday, 18 May, 2022",Active,29979
"Wednesday, 18 May, 2022",Recovered,4417686
"Wednesday, 18 May, 2022",Deaths,35630
"Thursday, 19 May, 2022",Active,29797
"Thursday, 19 May, 2022",Recovered,4419989
"Thursday, 19 May, 2022",Deaths,35633
"Friday, 20 May, 2022",Active,29237
"Friday, 20 May, 2022",Recovered,4422607
"Friday, 20 May, 2022",Deaths,35638
"Saturday, 21 May, 2022",Active,28093
"Saturday, 21 May, 2022",Recovered,4425769
"Saturday, 21 May, 2022",Deaths,35641
"Sunday, 22 May, 2022",Active,26519
"Sunday, 22 May, 2022",Recovered,4429158
"Sunday, 22 May, 2022",Deaths,35643
"Monday, 23 May, 2022",Active,25156
"Monday, 23 May, 2022",Recovered,4432063
"Monday, 23 May, 2022",Deaths,35645
"Tuesday, 24 May, 2022",Active,24948
"Tuesday, 24 May, 2022",Recovered,4434187
"Tuesday, 24 May, 2022",Deaths,35647
"Wednesday, 25 May, 2022",Active,25180
"Wednesday, 25 May, 2022",Recovered,4436379
"Wednesday, 25 May, 2022",Deaths,35653
"Thursday, 26 May, 2022",Active,25197
"Thursday, 26 May, 2022",Recovered,4438204
"Thursday, 26 May, 2022",Deaths,35656
"Friday, 27 May, 2022",Active,25392
"Friday, 27 May, 2022",Recovered,4439884
"Friday, 27 May, 2022",Deaths,35658
"Saturday, 28 May, 2022",Active,25226
"Saturday, 28 May, 2022",Recovered,4441693
"Saturday, 28 May, 2022",Deaths,35660
"Sunday, 29 May, 2022",Active,24401
"Sunday, 29 May, 2022",Recovered,4443668
"Sunday, 29 May, 2022",Deaths,35665
"Monday, 30 May, 2022",Active,23787
"Monday, 30 May, 2022",Recovered,4445603
"Monday, 30 May, 2022",Deaths,35669
"Tuesday, 31 May, 2022",Active,23160
"Tuesday, 31 May, 2022",Recovered,4447674
"Tuesday, 31 May, 2022",Deaths,35676
"Wednesday, 1 June, 2022",Active,23056
"Wednesday, 1 June, 2022",Recovered,4449585
"Wednesday, 1 June, 2022",Deaths,35678
"Thursday, 2 June, 2022",Active,23216
"Thursday, 2 June, 2022",Recovered,4451300
"Thursday, 2 June, 2022",Deaths,35680
"Friday, 3 June, 2022",Active,23054
"Friday, 3 June, 2022",Recovered,4453305
"Friday, 3 June, 2022",Deaths,35681
"Saturday, 4 June, 2022",Active,22455
"Saturday, 4 June, 2022",Recovered,4455490
"Saturday, 4 June, 2022",Deaths,35686
"Sunday, 5 June, 2022",Active,22191
"Sunday, 5 June, 2022",Recovered,4457110
"Sunday, 5 June, 2022",Deaths,35688
"Monday, 6 June, 2022",Active,21638
"Monday, 6 June, 2022",Recovered,4458991
"Monday, 6 June, 2022",Deaths,35690
"Tuesday, 7 June, 2022",Active,21210
"Tuesday, 7 June, 2022",Recovered,4460538
"Tuesday, 7 June, 2022",Deaths,35699
"Wednesday, 8 June, 2022",Active,21597
"Wednesday, 8 June, 2022",Recovered,4461663
"Wednesday, 8 June, 2022",Deaths,35705
"Thursday, 9 June, 2022",Active,22082
"Thursday, 9 June, 2022",Recovered,4463062
"Thursday, 9 June, 2022",Deaths,35708
"Friday, 10 June, 2022",Active,22759
"Friday, 10 June, 2022",Recovered,4464550
"Friday, 10 June, 2022",Deaths,35709
"Saturday, 11 June, 2022",Active,22720
"Saturday, 11 June, 2022",Recovered,4466296
"Saturday, 11 June, 2022",Deaths,35711
"Sunday, 12 June, 2022",Active,22403
"Sunday, 12 June, 2022",Recovered,4468183
"Sunday, 12 June, 2022",Deaths,35712
"Monday, 13 June, 2022",Active,22615
"Monday, 13 June, 2022",Recovered,4470059
"Monday, 13 June, 2022",Deaths,35716
"Tuesday, 14 June, 2022",Active,22969
"Tuesday, 14 June, 2022",Recovered,4471623
"Tuesday, 14 June, 2022",Deaths,35720
"Wednesday, 15 June, 2022",Active,23894
"Wednesday, 15 June, 2022",Recovered,4473013
"Wednesday, 15 June, 2022",Deaths,35725
"Thursday, 16 June, 2022",Active,24585
"Thursday, 16 June, 2022",Recovered,4474350
"Thursday, 16 June, 2022",Deaths,35730
"Friday, 17 June, 2022",Active,25634
"Friday, 17 June, 2022",Recovered,4475430
"Friday, 17 June, 2022",Deaths,35731
"Saturday, 18 June, 2022",Active,26370
"Saturday, 18 June, 2022",Recovered,4476820
"Saturday, 18 June, 2022",Deaths,35732
"Sunday, 19 June, 2022",Active,25952
"Sunday, 19 June, 2022",Recovered,4478928
"Sunday, 19 June, 2022",Deaths,35732
"Monday, 20 June, 2022",Active,25960
"Monday, 20 June, 2022",Recovered,4481010
"Monday, 20 June, 2022",Deaths,35735
"Tuesday, 21 June, 2022",Active,26163
"Tuesday, 21 June, 2022",Recovered,4482726
"Tuesday, 21 June, 2022",Deaths,35737
"Wednesday, 22 June, 2022",Active,27034
"Wednesday, 22 June, 2022",Recovered,4484276
"Wednesday, 22 June, 2022",Deaths,35741
"Thursday, 23 June, 2022",Active,27326
"Thursday, 23 June, 2022",Recovered,4486779
"Thursday, 23 June, 2022",Deaths,35742
"Friday, 24 June, 2022",Active,28255
"Friday, 24 June, 2022",Recovered,4488359
"Friday, 24 June, 2022",Deaths,35745
"Saturday, 25 June, 2022",Active,28018
"Saturday, 25 June, 2022",Recovered,4490898
"Saturday, 25 June, 2022",Deaths,35745
"Sunday, 26 June, 2022",Active,28159
"Sunday, 26 June, 2022",Recovered,4492759
"Sunday, 26 June, 2022",Deaths,35746
"Monday, 27 June, 2022",Active,28101
"Monday, 27 June, 2022",Recovered,4494703
"Monday, 27 June, 2022",Deaths,35754
"Tuesday, 28 June, 2022",Active,27755
"Tuesday, 28 June, 2022",Recovered,4497070
"Tuesday, 28 June, 2022",Deaths,35758
"Wednesday, 29 June, 2022",Active,28722
"Wednesday, 29 June, 2022",Recovered,4498703
"Wednesday, 29 June, 2022",Deaths,35763
"Thursday, 30 June, 2022",Active,29442
"Thursday, 30 June, 2022",Recovered,4500848
"Thursday, 30 June, 2022",Deaths,35765
"Friday, 1 July, 2022",Active,30225
"Friday, 1 July, 2022",Recovered,4502832
"Friday, 1 July, 2022",Deaths,35771
"Saturday, 2 July, 2022",Active,30393
"Saturday, 2 July, 2022",Recovered,4505191
"Saturday, 2 July, 2022",Deaths,35771
"Sunday, 3 July, 2022",Active,29801
"Sunday, 3 July, 2022",Recovered,4508314
"Sunday, 3 July, 2022",Deaths,35776
"Monday, 4 July, 2022",Active,29390
"Monday, 4 July, 2022",Recovered,4510635
"Monday, 4 July, 2022",Deaths,35784
"Tuesday, 5 July, 2022",Active,30027
"Tuesday, 5 July, 2022",Recovered,4512927
"Tuesday, 5 July, 2022",Deaths,35787
"Wednesday, 6 July, 2022",Active,31548
"Wednesday, 6 July, 2022",Recovered,4514962
"Wednesday, 6 July, 2022",Deaths,35792
"Thursday, 7 July, 2022",Active,33847
"Thursday, 7 July, 2022",Recovered,4516680
"Thursday, 7 July, 2022",Deaths,35795
"Friday, 8 July, 2022",Active,35206
"Friday, 8 July, 2022",Recovered,4518904
"Friday, 8 July, 2022",Deaths,35801
"Saturday, 9 July, 2022",Active,35331
"Saturday, 9 July, 2022",Recovered,4521570
"Saturday, 9 July, 2022",Deaths,35809
"Sunday, 10 July, 2022",Active,35890
"Sunday, 10 July, 2022",Recovered,4524273
"Sunday, 10 July, 2022",Deaths,35811
"Monday, 11 July, 2022",Active,35766
"Monday, 11 July, 2022",Recovered,4526809
"Monday, 11 July, 2022",Deaths,35816
"Tuesday, 12 July, 2022",Active,35724
"Tuesday, 12 July, 2022",Recovered,4529193
"Tuesday, 12 July, 2022",Deaths,35819
"Wednesday, 13 July, 2022",Active,36902
"Wednesday, 13 July, 2022",Recovered,4531940
"Wednesday, 13 July, 2022",Deaths,35828
"Thursday, 14 July, 2022",Active,38921
"Thursday, 14 July, 2022",Recovered,4534011
"Thursday, 14 July, 2022",Deaths,35836
"Friday, 15 July, 2022",Active,41216
"Friday, 15 July, 2022",Recovered,4536938
"Friday, 15 July, 2022",Deaths,35844
"Saturday, 16 July, 2022",Active,42489
"Saturday, 16 July, 2022",Recovered,4540708
"Saturday, 16 July, 2022",Deaths,35848
"Sunday, 17 July, 2022",Active,42519
"Sunday, 17 July, 2022",Recovered,4544607
"Sunday, 17 July, 2022",Deaths,35855
"Monday, 18 July, 2022",Active,42193
"Monday, 18 July, 2022",Recovered,4548006
"Monday, 18 July, 2022",Deaths,35862
"Tuesday, 19 July, 2022",Active,43152
"Tuesday, 19 July, 2022",Recovered,4550941
"Tuesday, 19 July, 2022",Deaths,35870
"Wednesday, 20 July, 2022",Active,45492
"Wednesday, 20 July, 2022",Recovered,4554278
"Wednesday, 20 July, 2022",Deaths,35878
"Thursday, 21 July, 2022",Active,47417
"Thursday, 21 July, 2022",Recovered,4556930
"Thursday, 21 July, 2022",Deaths,35888
"Friday, 22 July, 2022",Active,48676
"Friday, 22 July, 2022",Recovered,4559537
"Friday, 22 July, 2022",Deaths,35902
"Saturday, 23 July, 2022",Active,49555
"Saturday, 23 July, 2022",Recovered,4563465
"Saturday, 23 July, 2022",Deaths,35911
"Sunday, 24 July, 2022",Active,48260
"Sunday, 24 July, 2022",Recovered,4567477
"Sunday, 24 July, 2022",Deaths,35914
"Monday, 25 July, 2022",Active,46324
"Monday, 25 July, 2022",Recovered,4572704
"Monday, 25 July, 2022",Deaths,35923
"Tuesday, 26 July, 2022",Active,46268
"Tuesday, 26 July, 2022",Recovered,4577510
"Tuesday, 26 July, 2022",Deaths,35932
"Wednesday, 27 July, 2022",Active,46914
"Wednesday, 27 July, 2022",Recovered,4581357
"Wednesday, 27 July, 2022",Deaths,35942
"Thursday, 28 July, 2022",Active,47294
"Thursday, 28 July, 2022",Recovered,4584899
"Thursday, 28 July, 2022",Deaths,35946
"Friday, 29 July, 2022",Active,48308
"Friday, 29 July, 2022",Recovered,4588735
"Friday, 29 July, 2022",Deaths,35956
"Saturday, 30 July, 2022",Active,47022
"Saturday, 30 July, 2022",Recovered,4594288
"Saturday, 30 July, 2022",Deaths,35960
"Sunday, 31 July, 2022",Active,45314
"Sunday, 31 July, 2022",Recovered,4598770
"Sunday, 31 July, 2022",Deaths,35969
"Monday, 1 August, 2022",Active,44672
"Monday, 1 August, 2022",Recovered,4602617
"Monday, 1 August, 2022",Deaths,35977
"Tuesday, 2 August, 2022",Active,44286
"Tuesday, 2 August, 2022",Recovered,4607199
"Tuesday, 2 August, 2022",Deaths,35985
"Wednesday, 3 August, 2022",Active,46531
"Wednesday, 3 August, 2022",Recovered,4610274
"Wednesday, 3 August, 2022",Deaths,35995
"Thursday, 4 August, 2022",Active,47542
"Thursday, 4 August, 2022",Recovered,4613668
"Thursday, 4 August, 2022",Deaths,36003
"Friday, 5 August, 2022",Active,46514
"Friday, 5 August, 2022",Recovered,4618617
"Friday, 5 August, 2022",Deaths,36009
"Saturday, 6 August, 2022",Active,46912
"Saturday, 6 August, 2022",Recovered,4622892
"Saturday, 6 August, 2022",Deaths,36020
"Sunday, 7 August, 2022",Active,45778
"Sunday, 7 August, 2022",Recovered,4626748
"Sunday, 7 August, 2022",Deaths,36026
"Monday, 8 August, 2022",Active,43883
"Monday, 8 August, 2022",Recovered,4631500
"Monday, 8 August, 2022",Deaths,36032
"Tuesday, 9 August, 2022",Active,42725
"Tuesday, 9 August, 2022",Recovered,4635729
"Tuesday, 9 August, 2022",Deaths,36044
"Wednesday, 10 August, 2022",Active,44630
"Wednesday, 10 August, 2022",Recovered,4638708
"Wednesday, 10 August, 2022",Deaths,36056
"Thursday, 11 August, 2022",Active,46089
"Thursday, 11 August, 2022",Recovered,4642070
"Thursday, 11 August, 2022",Deaths,36066
"Friday, 12 August, 2022",Active,45383
"Friday, 12 August, 2022",Recovered,4646715
"Friday, 12 August, 2022",Deaths,36070
"Saturday, 13 August, 2022",Active,44625
"Saturday, 13 August, 2022",Recovered,4651797
"Saturday, 13 August, 2022",Deaths,36080
"Sunday, 14 August, 2022",Active,43439
"Sunday, 14 August, 2022",Recovered,4656023
"Sunday, 14 August, 2022",Deaths,36085
"Monday, 15 August, 2022",Active,42210
"Monday, 15 August, 2022",Recovered,4659681
"Monday, 15 August, 2022",Deaths,36093
"Tuesday, 16 August, 2022",Active,40748
"Tuesday, 16 August, 2022",Recovered,4664563
"Tuesday, 16 August, 2022",Deaths,36102
"Wednesday, 17 August, 2022",Active,41708
"Wednesday, 17 August, 2022",Recovered,4667104
"Wednesday, 17 August, 2022",Deaths,36117
"Thursday, 18 August, 2022",Active,42483
"Thursday, 18 August, 2022",Recovered,4670393
"Thursday, 18 August, 2022",Deaths,36124
"Friday, 19 August, 2022",Active,42774
"Friday, 19 August, 2022",Recovered,4673586
"Friday, 19 August, 2022",Deaths,36130
"Saturday, 20 August, 2022",Active,40897
"Saturday, 20 August, 2022",Recovered,4678255
"Saturday, 20 August, 2022",Deaths,36136
"Sunday, 21 August, 2022",Active,38925
"Sunday, 21 August, 2022",Recovered,4682682
"Sunday, 21 August, 2022",Deaths,36145
"Monday, 22 August, 2022",Active,37703
"Monday, 22 August, 2022",Recovered,4685972
"Monday, 22 August, 2022",Deaths,36155
"Tuesday, 23 August, 2022",Active,35558
"Tuesday, 23 August, 2022",Recovered,4690828
"Tuesday, 23 August, 2022",Deaths,36166
"Wednesday, 24 August, 2022",Active,34977
"Wednesday, 24 August, 2022",Recovered,4694034
"Wednesday, 24 August, 2022",Deaths,36177
"Thursday, 25 August, 2022",Active,35995
"Thursday, 25 August, 2022",Recovered,4696214
"Thursday, 25 August, 2022",Deaths,36185
"Friday, 26 August, 2022",Active,35744
"Friday, 26 August, 2022",Recovered,4699577
"Friday, 26 August, 2022",Deaths,36191
"Saturday, 27 August, 2022",Active,34515
"Saturday, 27 August, 2022",Recovered,4703292
"Saturday, 27 August, 2022",Deaths,36196
"Sunday, 28 August, 2022",Active,32908
"Sunday, 28 August, 2022",Recovered,4707088
"Sunday, 28 August, 2022",Deaths,36198
"Monday, 29 August, 2022",Active,31575
"Monday, 29 August, 2022",Recovered,4710359
"Monday, 29 August, 2022",Deaths,36206
"Tuesday, 30 August, 2022",Active,31166
"Tuesday, 30 August, 2022",Recovered,4712908
"Tuesday, 30 August, 2022",Deaths,36210
"Wednesday, 31 August, 2022",Active,30998
"Wednesday, 31 August, 2022",Recovered,4715410
"Wednesday, 31 August, 2022",Deaths,36216
"Thursday, 1 September, 2022",Active,31470
"Thursday, 1 September, 2022",Recovered,4717285
"Thursday, 1 September, 2022",Deaths,36225
"Friday, 2 September, 2022",Active,31171
"Friday, 2 September, 2022",Recovered,4719903
"Friday, 2 September, 2022",Deaths,36234
"Saturday, 3 September, 2022",Active,30204
"Saturday, 3 September, 2022",Recovered,4723105
"Saturday, 3 September, 2022",Deaths,36243
"Sunday, 4 September, 2022",Active,28968
"Sunday, 4 September, 2022",Recovered,4726243
"Sunday, 4 September, 2022",Deaths,36245
"Monday, 5 September, 2022",Active,27553
"Monday, 5 September, 2022",Recovered,4729140
"Monday, 5 September, 2022",Deaths,36249
"Tuesday, 6 September, 2022",Active,27335
"Tuesday, 6 September, 2022",Recovered,4731419
"Tuesday, 6 September, 2022",Deaths,36255
"Wednesday, 7 September, 2022",Active,27083
"Wednesday, 7 September, 2022",Recovered,4734092
"Wednesday, 7 September, 2022",Deaths,36262
"Thursday, 8 September, 2022",Active,27407
"Thursday, 8 September, 2022",Recovered,4735986
"Thursday, 8 September, 2022",Deaths,36270
"Friday, 9 September, 2022",Active,27377
"Friday, 9 September, 2022",Recovered,4738002
"Friday, 9 September, 2022",Deaths,36274
"Saturday, 10 September, 2022",Active,26956
"Saturday, 10 September, 2022",Recovered,4740391
"Saturday, 10 September, 2022",Deaths,36277
"Sunday, 11 September, 2022",Active,26346
"Sunday, 11 September, 2022",Recovered,4742481
"Sunday, 11 September, 2022",Deaths,36280
"Monday, 12 September, 2022",Active,26040
"Monday, 12 September, 2022",Recovered,4744629
"Monday, 12 September, 2022",Deaths,36285
"Tuesday, 13 September, 2022",Active,25700
"Tuesday, 13 September, 2022",Recovered,4746905
"Tuesday, 13 September, 2022",Deaths,36291
"Wednesday, 14 September, 2022",Active,26306
"Wednesday, 14 September, 2022",Recovered,4748725
"Wednesday, 14 September, 2022",Deaths,36296
"Thursday, 15 September, 2022",Active,27212
"Thursday, 15 September, 2022",Recovered,4750191
"Thursday, 15 September, 2022",Deaths,36299
"Friday, 16 September, 2022",Active,27165
"Friday, 16 September, 2022",Recovered,4752209
"Friday, 16 September, 2022",Deaths,36305
"Saturday, 17 September, 2022",Active,26039
"Saturday, 17 September, 2022",Recovered,4754904
"Saturday, 17 September, 2022",Deaths,36308
"Sunday, 18 September, 2022",Active,25618
"Sunday, 18 September, 2022",Recovered,4756960
"Sunday, 18 September, 2022",Deaths,36312
"Monday, 19 September, 2022",Active,25090
"Monday, 19 September, 2022",Recovered,4758790
"Monday, 19 September, 2022",Deaths,36317
"Tuesday, 20 September, 2022",Active,24722
"Tuesday, 20 September, 2022",Recovered,4760818
"Tuesday, 20 September, 2022",Deaths,36324
"Wednesday, 21 September, 2022",Active,25334
"Wednesday, 21 September, 2022",Recovered,4762311
"Wednesday, 21 September, 2022",Deaths,36330
"Thursday, 22 September, 2022",Active,25666
"Thursday, 22 September, 2022",Recovered,4764212
"Thursday, 22 September, 2022",Deaths,36342
"Friday, 23 September, 2022",Active,25724
"Friday, 23 September, 2022",Recovered,4766221
"Friday, 23 September, 2022",Deaths,36345
"Saturday, 24 September, 2022",Active,25285
"Saturday, 24 September, 2022",Recovered,4768581
"Saturday, 24 September, 2022",Deaths,36348
"Sunday, 25 September, 2022",Active,24539
"Sunday, 25 September, 2022",Recovered,4770933
"Sunday, 25 September, 2022",Deaths,36350
"Monday, 26 September, 2022",Active,24028
"Monday, 26 September, 2022",Recovered,4772623
"Monday, 26 September, 2022",Deaths,36357
"Tuesday, 27 September, 2022",Active,23890
"Tuesday, 27 September, 2022",Recovered,4774307
"Tuesday, 27 September, 2022",Deaths,36363
"Wednesday, 28 September, 2022",Active,24720
"Wednesday, 28 September, 2022",Recovered,4775920
"Wednesday, 28 September, 2022",Deaths,36365
"Thursday, 29 September, 2022",Active,25181
"Thursday, 29 September, 2022",Recovered,4777322
"Thursday, 29 September, 2022",Deaths,36369
"Friday, 30 September, 2022",Active,25776
"Friday, 30 September, 2022",Recovered,4778729
"Friday, 30 September, 2022",Deaths,36374
"Saturday, 1 October, 2022",Active,25016
"Saturday, 1 October, 2022",Recovered,4781115
"Saturday, 1 October, 2022",Deaths,36374
"Sunday, 2 October, 2022",Active,24104
"Sunday, 2 October, 2022",Recovered,4783386
"Sunday, 2 October, 2022",Deaths,36375
"Monday, 3 October, 2022",Active,23338
"Monday, 3 October, 2022",Recovered,4785391
"Monday, 3 October, 2022",Deaths,36380
"Tuesday, 4 October, 2022",Active,22964
"Tuesday, 4 October, 2022",Recovered,4787243
"Tuesday, 4 October, 2022",Deaths,36385
"Wednesday, 5 October, 2022",Active,23045
"Wednesday, 5 October, 2022",Recovered,4788882
"Wednesday, 5 October, 2022",Deaths,36387
"Thursday, 6 October, 2022",Active,23608
"Thursday, 6 October, 2022",Recovered,4790109
"Thursday, 6 October, 2022",Deaths,36391
"Friday, 7 October, 2022",Active,23884
"Friday, 7 October, 2022",Recovered,4791618
"Friday, 7 October, 2022",Deaths,36394
"Saturday, 8 October, 2022",Active,23128
"Saturday, 8 October, 2022",Recovered,4793997
"Saturday, 8 October, 2022",Deaths,36398
"Sunday, 9 October, 2022",Active,22779
"Sunday, 9 October, 2022",Recovered,4795797
"Sunday, 9 October, 2022",Deaths,36400
"Monday, 10 October, 2022",Active,22174
"Monday, 10 October, 2022",Recovered,4797640
"Monday, 10 October, 2022",Deaths,36403
"Tuesday, 11 October, 2022",Active,21870
"Tuesday, 11 October, 2022",Recovered,4799232
"Tuesday, 11 October, 2022",Deaths,36406
"Wednesday, 12 October, 2022",Active,22152
"Wednesday, 12 October, 2022",Recovered,4800577
"Wednesday, 12 October, 2022",Deaths,36407
"Thursday, 13 October, 2022",Active,22811
"Thursday, 13 October, 2022",Recovered,4802005
"Thursday, 13 October, 2022",Deaths,36410
"Friday, 14 October, 2022",Active,23564
"Friday, 14 October, 2022",Recovered,4803478
"Friday, 14 October, 2022",Deaths,36415
"Saturday, 15 October, 2022",Active,23888
"Saturday, 15 October, 2022",Recovered,4805177
"Saturday, 15 October, 2022",Deaths,36415
"Sunday, 16 October, 2022",Active,23899
"Sunday, 16 October, 2022",Recovered,4806876
"Sunday, 16 October, 2022",Deaths,36417
"Monday, 17 October, 2022",Active,23077
"Monday, 17 October, 2022",Recovered,4808902
"Monday, 17 October, 2022",Deaths,36423
"Tuesday, 18 October, 2022",Active,23432
"Tuesday, 18 October, 2022",Recovered,4810417
"Tuesday, 18 October, 2022",Deaths,36426
"Wednesday, 19 October, 2022",Active,24338
"Wednesday, 19 October, 2022",Recovered,4811803
"Wednesday, 19 October, 2022",Deaths,36429
"Thursday, 20 October, 2022",Active,25643
"Thursday, 20 October, 2022",Recovered,4813051
"Thursday, 20 October, 2022",Deaths,36437
"Friday, 21 October, 2022",Active,26533
"Friday, 21 October, 2022",Recovered,4814414
"Friday, 21 October, 2022",Deaths,36440
"Saturday, 22 October, 2022",Active,27306
"Saturday, 22 October, 2022",Recovered,4816255
"Saturday, 22 October, 2022",Deaths,36444
"Sunday, 23 October, 2022",Active,27385
"Sunday, 23 October, 2022",Recovered,4818230
"Sunday, 23 October, 2022",Deaths,36444
"Monday, 24 October, 2022",Active,27001
"Monday, 24 October, 2022",Recovered,4820348
"Monday, 24 October, 2022",Deaths,36447
"Tuesday, 25 October, 2022",Active,26804
"Tuesday, 25 October, 2022",Recovered,4822283
"Tuesday, 25 October, 2022",Deaths,36452
"Wednesday, 26 October, 2022",Active,27239
"Wednesday, 26 October, 2022",Recovered,4823978
"Wednesday, 26 October, 2022",Deaths,36458
"Thursday, 27 October, 2022",Active,28726
"Thursday, 27 October, 2022",Recovered,4825249
"Thursday, 27 October, 2022",Deaths,36462
"Friday, 28 October, 2022",Active,30061
"Friday, 28 October, 2022",Recovered,4827209
"Friday, 28 October, 2022",Deaths,36463
"Saturday, 29 October, 2022",Active,30708
"Saturday, 29 October, 2022",Recovered,4829750
