date,state,deaths_new
"Monday, 6 September, 2021",W.P. Putrajaya,0
"Tuesday, 7 September, 2021",Johor,53
"Tuesday, 7 September, 2021",Kedah,42
"Tuesday, 7 September, 2021",Kelantan,14
"Tuesday, 7 September, 2021",Melaka,11
"Tuesday, 7 September, 2021",Negeri Sembilan,3
"Tuesday, 7 September, 2021",Pahang,4
"Tuesday, 7 September, 2021",Perak,20
"Tuesday, 7 September, 2021",Perlis,3
"Tuesday, 7 September, 2021",Pulau Pinang,34
"Tuesday, 7 September, 2021",Sabah,45
"Tuesday, 7 September, 2021",Sarawak,5
"Tuesday, 7 September, 2021",Selangor,56
"Tuesday, 7 September, 2021",Terengganu,12
"Tuesday, 7 September, 2021",W.P. Kuala Lumpur,9
"Tuesday, 7 September, 2021",W.P. Labuan,0
"Tuesday, 7 September, 2021",W.P. Putrajaya,0
"Wednesday, 8 September, 2021",Johor,64
"Wednesday, 8 September, 2021",Kedah,51
"Wednesday, 8 September, 2021",Kelantan,17
"Wednesday, 8 September, 2021",Melaka,9
"Wednesday, 8 September, 2021",Negeri Sembilan,29
"Wednesday, 8 September, 2021",Pahang,4
"Wednesday, 8 September, 2021",Perak,7
"Wednesday, 8 September, 2021",Perlis,1
"Wednesday, 8 September, 2021",Pulau Pinang,5
"Wednesday, 8 September, 2021",Sabah,54
"Wednesday, 8 September, 2021",Sarawak,10
"Wednesday, 8 September, 2021",Selangor,69
"Wednesday, 8 September, 2021",Terengganu,9
"Wednesday, 8 September, 2021",W.P. Kuala Lumpur,32
"Wednesday, 8 September, 2021",W.P. Labuan,0
"Wednesday, 8 September, 2021",W.P. Putrajaya,0
"Thursday, 9 September, 2021",Johor,48
"Thursday, 9 September, 2021",Kedah,44
"Thursday, 9 September, 2021",Kelantan,11
"Thursday, 9 September, 2021",Melaka,16
"Thursday, 9 September, 2021",Negeri Sembilan,10
"Thursday, 9 September, 2021",Pahang,4
"Thursday, 9 September, 2021",Perak,5
"Thursday, 9 September, 2021",Perlis,1
"Thursday, 9 September, 2021",Pulau Pinang,48
"Thursday, 9 September, 2021",Sabah,22
"Thursday, 9 September, 2021",Sarawak,9
"Thursday, 9 September, 2021",Selangor,73
"Thursday, 9 September, 2021",Terengganu,5
"Thursday, 9 September, 2021",W.P. Kuala Lumpur,26
"Thursday, 9 September, 2021",W.P. Labuan,0
"Thursday, 9 September, 2021",W.P. Putrajaya,0
"Friday, 10 September, 2021",Johor,28
"Friday, 10 September, 2021",Kedah,83
"Friday, 10 September, 2021",Kelantan,9
"Friday, 10 September, 2021",Melaka,2
"Friday, 10 September, 2021",Negeri Sembilan,3
"Friday, 10 September, 2021",Pahang,12
"Friday, 10 September, 2021",Perak,17
"Friday, 10 September, 2021",Perlis,1
"Friday, 10 September, 2021",Pulau Pinang,40
"Friday, 10 September, 2021",Sabah,28
"Friday, 10 September, 2021",Sarawak,4
"Friday, 10 September, 2021",Selangor,97
"Friday, 10 September, 2021",Terengganu,5
"Friday, 10 September, 2021",W.P. Kuala Lumpur,12
"Friday, 10 September, 2021",W.P. Labuan,0
"Friday, 10 September, 2021",W.P. Putrajaya,0
"Saturday, 11 September, 2021",Johor,10
"Saturday, 11 September, 2021",Kedah,49
"Saturday, 11 September, 2021",Kelantan,11
"Saturday, 11 September, 2021",Melaka,9
"Saturday, 11 September, 2021",Negeri Sembilan,15
"Saturday, 11 September, 2021",Pahang,6
"Saturday, 11 September, 2021",Perak,28
"Saturday, 11 September, 2021",Perlis,1
"Saturday, 11 September, 2021",Pulau Pinang,27
"Saturday, 11 September, 2021",Sabah,53
"Saturday, 11 September, 2021",Sarawak,10
"Saturday, 11 September, 2021",Selangor,359
"Saturday, 11 September, 2021",Terengganu,6
"Saturday, 11 September, 2021",W.P. Kuala Lumpur,8
"Saturday, 11 September, 2021",W.P. Labuan,0
"Saturday, 11 September, 2021",W.P. Putrajaya,0
"Sunday, 12 September, 2021",Johor,16
"Sunday, 12 September, 2021",Kedah,34
"Sunday, 12 September, 2021",Kelantan,13
"Sunday, 12 September, 2021",Melaka,2
"Sunday, 12 September, 2021",Negeri Sembilan,29
"Sunday, 12 September, 2021",Pahang,7
"Sunday, 12 September, 2021",Perak,11
"Sunday, 12 September, 2021",Perlis,3
"Sunday, 12 September, 2021",Pulau Pinang,17
"Sunday, 12 September, 2021",Sabah,84
"Sunday, 12 September, 2021",Sarawak,9
"Sunday, 12 September, 2021",Selangor,45
"Sunday, 12 September, 2021",Terengganu,4
"Sunday, 12 September, 2021",W.P. Kuala Lumpur,18
"Sunday, 12 September, 2021",W.P. Labuan,0
"Sunday, 12 September, 2021",W.P. Putrajaya,0
"Monday, 13 September, 2021",Johor,52
"Monday, 13 September, 2021",Kedah,54
"Monday, 13 September, 2021",Kelantan,36
"Monday, 13 September, 2021",Melaka,13
"Monday, 13 September, 2021",Negeri Sembilan,29
"Monday, 13 September, 2021",Pahang,15
"Monday, 13 September, 2021",Perak,13
"Monday, 13 September, 2021",Perlis,0
"Monday, 13 September, 2021",Pulau Pinang,33
"Monday, 13 September, 2021",Sabah,39
"Monday, 13 September, 2021",Sarawak,5
"Monday, 13 September, 2021",Selangor,111
"Monday, 13 September, 2021",Terengganu,5
"Monday, 13 September, 2021",W.P. Kuala Lumpur,8
"Monday, 13 September, 2021",W.P. Labuan,0
"Monday, 13 September, 2021",W.P. Putrajaya,0
"Tuesday, 14 September, 2021",Johor,38
"Tuesday, 14 September, 2021",Kedah,53
"Tuesday, 14 September, 2021",Kelantan,19
"Tuesday, 14 September, 2021",Melaka,4
"Tuesday, 14 September, 2021",Negeri Sembilan,2
"Tuesday, 14 September, 2021",Pahang,6
"Tuesday, 14 September, 2021",Perak,24
"Tuesday, 14 September, 2021",Perlis,0
"Tuesday, 14 September, 2021",Pulau Pinang,23
"Tuesday, 14 September, 2021",Sabah,16
"Tuesday, 14 September, 2021",Sarawak,7
"Tuesday, 14 September, 2021",Selangor,253
"Tuesday, 14 September, 2021",Terengganu,3
"Tuesday, 14 September, 2021",W.P. Kuala Lumpur,15
"Tuesday, 14 September, 2021",W.P. Labuan,0
"Tuesday, 14 September, 2021",W.P. Putrajaya,0
"Wednesday, 15 September, 2021",Johor,46
"Wednesday, 15 September, 2021",Kedah,79
"Wednesday, 15 September, 2021",Kelantan,16
"Wednesday, 15 September, 2021",Melaka,2
"Wednesday, 15 September, 2021",Negeri Sembilan,0
"Wednesday, 15 September, 2021",Pahang,10
"Wednesday, 15 September, 2021",Perak,21
"Wednesday, 15 September, 2021",Perlis,4
"Wednesday, 15 September, 2021",Pulau Pinang,37
"Wednesday, 15 September, 2021",Sabah,71
"Wednesday, 15 September, 2021",Sarawak,5
"Wednesday, 15 September, 2021",Selangor,116
"Wednesday, 15 September, 2021",Terengganu,4
"Wednesday, 15 September, 2021",W.P. Kuala Lumpur,11
"Wednesday, 15 September, 2021",W.P. Labuan,0
"Wednesday, 15 September, 2021",W.P. Putrajaya,0
"Thursday, 16 September, 2021",Johor,59
"Thursday, 16 September, 2021",Kedah,82
"Thursday, 16 September, 2021",Kelantan,3
"Thursday, 16 September, 2021",Melaka,4
"Thursday, 16 September, 2021",Negeri Sembilan,0
"Thursday, 16 September, 2021",Pahang,0
"Thursday, 16 September, 2021",Perak,3
"Thursday, 16 September, 2021",Perlis,3
"Thursday, 16 September, 2021",Pulau Pinang,30
"Thursday, 16 September, 2021",Sabah,47
"Thursday, 16 September, 2021",Sarawak,14
"Thursday, 16 September, 2021",Selangor,95
"Thursday, 16 September, 2021",Terengganu,4
"Thursday, 16 September, 2021",W.P. Kuala Lumpur,2
"Thursday, 16 September, 2021",W.P. Labuan,0
"Thursday, 16 September, 2021",W.P. Putrajaya,0
"Friday, 17 September, 2021",Johor,76
"Friday, 17 September, 2021",Kedah,48
"Friday, 17 September, 2021",Kelantan,10
"Friday, 17 September, 2021",Melaka,0
"Friday, 17 September, 2021",Negeri Sembilan,1
"Friday, 17 September, 2021",Pahang,12
"Friday, 17 September, 2021",Perak,7
"Friday, 17 September, 2021",Perlis,2
"Friday, 17 September, 2021",Pulau Pinang,24
"Friday, 17 September, 2021",Sabah,22
"Friday, 17 September, 2021",Sarawak,2
"Friday, 17 September, 2021",Selangor,166
"Friday, 17 September, 2021",Terengganu,5
"Friday, 17 September, 2021",W.P. Kuala Lumpur,12
"Friday, 17 September, 2021",W.P. Labuan,0
"Friday, 17 September, 2021",W.P. Putrajaya,0
"Saturday, 18 September, 2021",Johor,53
"Saturday, 18 September, 2021",Kedah,24
"Saturday, 18 September, 2021",Kelantan,12
"Saturday, 18 September, 2021",Melaka,7
"Saturday, 18 September, 2021",Negeri Sembilan,5
"Saturday, 18 September, 2021",Pahang,5
"Saturday, 18 September, 2021",Perak,15
"Saturday, 18 September, 2021",Perlis,0
"Saturday, 18 September, 2021",Pulau Pinang,25
"Saturday, 18 September, 2021",Sabah,13
"Saturday, 18 September, 2021",Sarawak,11
"Saturday, 18 September, 2021",Selangor,148
"Saturday, 18 September, 2021",Terengganu,0
"Saturday, 18 September, 2021",W.P. Kuala Lumpur,6
"Saturday, 18 September, 2021",W.P. Labuan,0
"Saturday, 18 September, 2021",W.P. Putrajaya,0
"Sunday, 19 September, 2021",Johor,43
"Sunday, 19 September, 2021",Kedah,24
"Sunday, 19 September, 2021",Kelantan,32
"Sunday, 19 September, 2021",Melaka,2
"Sunday, 19 September, 2021",Negeri Sembilan,4
"Sunday, 19 September, 2021",Pahang,6
"Sunday, 19 September, 2021",Perak,8
"Sunday, 19 September, 2021",Perlis,1
"Sunday, 19 September, 2021",Pulau Pinang,29
"Sunday, 19 September, 2021",Sabah,35
"Sunday, 19 September, 2021",Sarawak,23
"Sunday, 19 September, 2021",Selangor,148
"Sunday, 19 September, 2021",Terengganu,7
"Sunday, 19 September, 2021",W.P. Kuala Lumpur,14
"Sunday, 19 September, 2021",W.P. Labuan,0
"Sunday, 19 September, 2021",W.P. Putrajaya,0
"Monday, 20 September, 2021",Johor,52
"Monday, 20 September, 2021",Kedah,6
"Monday, 20 September, 2021",Kelantan,23
"Monday, 20 September, 2021",Melaka,3
"Monday, 20 September, 2021",Negeri Sembilan,1
"Monday, 20 September, 2021",Pahang,4
"Monday, 20 September, 2021",Perak,15
"Monday, 20 September, 2021",Perlis,1
"Monday, 20 September, 2021",Pulau Pinang,22
"Monday, 20 September, 2021",Sabah,19
"Monday, 20 September, 2021",Sarawak,8
"Monday, 20 September, 2021",Selangor,130
"Monday, 20 September, 2021",Terengganu,4
"Monday, 20 September, 2021",W.P. Kuala Lumpur,13
"Monday, 20 September, 2021",W.P. Labuan,0
"Monday, 20 September, 2021",W.P. Putrajaya,0
"Tuesday, 21 September, 2021",Johor,37
"Tuesday, 21 September, 2021",Kedah,7
"Tuesday, 21 September, 2021",Kelantan,20
"Tuesday, 21 September, 2021",Melaka,3
"Tuesday, 21 September, 2021",Negeri Sembilan,5
"Tuesday, 21 September, 2021",Pahang,7
"Tuesday, 21 September, 2021",Perak,12
"Tuesday, 21 September, 2021",Perlis,0
"Tuesday, 21 September, 2021",Pulau Pinang,8
"Tuesday, 21 September, 2021",Sabah,14
"Tuesday, 21 September, 2021",Sarawak,10
"Tuesday, 21 September, 2021",Selangor,188
"Tuesday, 21 September, 2021",Terengganu,6
"Tuesday, 21 September, 2021",W.P. Kuala Lumpur,17
"Tuesday, 21 September, 2021",W.P. Labuan,0
"Tuesday, 21 September, 2021",W.P. Putrajaya,0
"Wednesday, 22 September, 2021",Johor,63
"Wednesday, 22 September, 2021",Kedah,14
"Wednesday, 22 September, 2021",Kelantan,26
"Wednesday, 22 September, 2021",Melaka,5
"Wednesday, 22 September, 2021",Negeri Sembilan,5
"Wednesday, 22 September, 2021",Pahang,5
"Wednesday, 22 September, 2021",Perak,18
"Wednesday, 22 September, 2021",Perlis,2
"Wednesday, 22 September, 2021",Pulau Pinang,36
"Wednesday, 22 September, 2021",Sabah,87
"Wednesday, 22 September, 2021",Sarawak,1
"Wednesday, 22 September, 2021",Selangor,178
"Wednesday, 22 September, 2021",Terengganu,3
"Wednesday, 22 September, 2021",W.P. Kuala Lumpur,44
"Wednesday, 22 September, 2021",W.P. Labuan,0
"Wednesday, 22 September, 2021",W.P. Putrajaya,0
"Thursday, 23 September, 2021",Johor,0
"Thursday, 23 September, 2021",Kedah,1
"Thursday, 23 September, 2021",Kelantan,10
"Thursday, 23 September, 2021",Melaka,7
"Thursday, 23 September, 2021",Negeri Sembilan,0
"Thursday, 23 September, 2021",Pahang,0
"Thursday, 23 September, 2021",Perak,6
"Thursday, 23 September, 2021",Perlis,0
"Thursday, 23 September, 2021",Pulau Pinang,20
"Thursday, 23 September, 2021",Sabah,8
"Thursday, 23 September, 2021",Sarawak,14
"Thursday, 23 September, 2021",Selangor,36
"Thursday, 23 September, 2021",Terengganu,0
"Thursday, 23 September, 2021",W.P. Kuala Lumpur,14
"Thursday, 23 September, 2021",W.P. Labuan,0
"Thursday, 23 September, 2021",W.P. Putrajaya,0
"Friday, 24 September, 2021",Johor,41
"Friday, 24 September, 2021",Kedah,5
"Friday, 24 September, 2021",Kelantan,14
"Friday, 24 September, 2021",Melaka,3
"Friday, 24 September, 2021",Negeri Sembilan,4
"Friday, 24 September, 2021",Pahang,9
"Friday, 24 September, 2021",Perak,13
"Friday, 24 September, 2021",Perlis,3
"Friday, 24 September, 2021",Pulau Pinang,20
"Friday, 24 September, 2021",Sabah,43
"Friday, 24 September, 2021",Sarawak,16
"Friday, 24 September, 2021",Selangor,66
"Friday, 24 September, 2021",Terengganu,6
"Friday, 24 September, 2021",W.P. Kuala Lumpur,7
"Friday, 24 September, 2021",W.P. Labuan,0
"Friday, 24 September, 2021",W.P. Putrajaya,0
"Saturday, 25 September, 2021",Johor,56
"Saturday, 25 September, 2021",Kedah,15
"Saturday, 25 September, 2021",Kelantan,18
"Saturday, 25 September, 2021",Melaka,4
"Saturday, 25 September, 2021",Negeri Sembilan,0
"Saturday, 25 September, 2021",Pahang,3
"Saturday, 25 September, 2021",Perak,14
"Saturday, 25 September, 2021",Perlis,0
"Saturday, 25 September, 2021",Pulau Pinang,8
"Saturday, 25 September, 2021",Sabah,19
"Saturday, 25 September, 2021",Sarawak,9
"Saturday, 25 September, 2021",Selangor,75
"Saturday, 25 September, 2021",Terengganu,4
"Saturday, 25 September, 2021",W.P. Kuala Lumpur,3
"Saturday, 25 September, 2021",W.P. Labuan,0
"Saturday, 25 September, 2021",W.P. Putrajaya,0
"Sunday, 26 September, 2021",Johor,20
"Sunday, 26 September, 2021",Kedah,25
"Sunday, 26 September, 2021",Kelantan,14
"Sunday, 26 September, 2021",Melaka,4
"Sunday, 26 September, 2021",Negeri Sembilan,1
"Sunday, 26 September, 2021",Pahang,3
"Sunday, 26 September, 2021",Perak,11
"Sunday, 26 September, 2021",Perlis,0
"Sunday, 26 September, 2021",Pulau Pinang,36
"Sunday, 26 September, 2021",Sabah,22
"Sunday, 26 September, 2021",Sarawak,16
"Sunday, 26 September, 2021",Selangor,110
"Sunday, 26 September, 2021",Terengganu,4
"Sunday, 26 September, 2021",W.P. Kuala Lumpur,12
"Sunday, 26 September, 2021",W.P. Labuan,0
"Sunday, 26 September, 2021",W.P. Putrajaya,0
"Monday, 27 September, 2021",Johor,53
"Monday, 27 September, 2021",Kedah,45
"Monday, 27 September, 2021",Kelantan,5
"Monday, 27 September, 2021",Melaka,4
"Monday, 27 September, 2021",Negeri Sembilan,1
"Monday, 27 September, 2021",Pahang,5
"Monday, 27 September, 2021",Perak,5
"Monday, 27 September, 2021",Perlis,2
"Monday, 27 September, 2021",Pulau Pinang,22
"Monday, 27 September, 2021",Sabah,12
"Monday, 27 September, 2021",Sarawak,19
"Monday, 27 September, 2021",Selangor,56
"Monday, 27 September, 2021",Terengganu,4
"Monday, 27 September, 2021",W.P. Kuala Lumpur,25
"Monday, 27 September, 2021",W.P. Labuan,0
"Monday, 27 September, 2021",W.P. Putrajaya,0
"Tuesday, 28 September, 2021",Johor,47
"Tuesday, 28 September, 2021",Kedah,20
"Tuesday, 28 September, 2021",Kelantan,14
"Tuesday, 28 September, 2021",Melaka,4
"Tuesday, 28 September, 2021",Negeri Sembilan,0
"Tuesday, 28 September, 2021",Pahang,4
"Tuesday, 28 September, 2021",Perak,10
"Tuesday, 28 September, 2021",Perlis,1
"Tuesday, 28 September, 2021",Pulau Pinang,18
"Tuesday, 28 September, 2021",Sabah,38
"Tuesday, 28 September, 2021",Sarawak,15
"Tuesday, 28 September, 2021",Selangor,39
"Tuesday, 28 September, 2021",Terengganu,7
"Tuesday, 28 September, 2021",W.P. Kuala Lumpur,23
"Tuesday, 28 September, 2021",W.P. Labuan,0
"Tuesday, 28 September, 2021",W.P. Putrajaya,0
"Wednesday, 29 September, 2021",Johor,30
"Wednesday, 29 September, 2021",Kedah,12
"Wednesday, 29 September, 2021",Kelantan,9
"Wednesday, 29 September, 2021",Melaka,0
"Wednesday, 29 September, 2021",Negeri Sembilan,0
"Wednesday, 29 September, 2021",Pahang,4
"Wednesday, 29 September, 2021",Perak,8
"Wednesday, 29 September, 2021",Perlis,4
"Wednesday, 29 September, 2021",Pulau Pinang,30
"Wednesday, 29 September, 2021",Sabah,22
"Wednesday, 29 September, 2021",Sarawak,2
"Wednesday, 29 September, 2021",Selangor,74
"Wednesday, 29 September, 2021",Terengganu,7
"Wednesday, 29 September, 2021",W.P. Kuala Lumpur,6
"Wednesday, 29 September, 2021",W.P. Labuan,0
"Wednesday, 29 September, 2021",W.P. Putrajaya,0
"Thursday, 30 September, 2021",Johor,34
"Thursday, 30 September, 2021",Kedah,9
"Thursday, 30 September, 2021",Kelantan,1
"Thursday, 30 September, 2021",Melaka,4
"Thursday, 30 September, 2021",Negeri Sembilan,2
"Thursday, 30 September, 2021",Pahang,1
"Thursday, 30 September, 2021",Perak,23
"Thursday, 30 September, 2021",Perlis,4
"Thursday, 30 September, 2021",Pulau Pinang,21
"Thursday, 30 September, 2021",Sabah,20
"Thursday, 30 September, 2021",Sarawak,40
"Thursday, 30 September, 2021",Selangor,18
"Thursday, 30 September, 2021",Terengganu,8
"Thursday, 30 September, 2021",W.P. Kuala Lumpur,7
"Thursday, 30 September, 2021",W.P. Labuan,0
"Thursday, 30 September, 2021",W.P. Putrajaya,0
"Friday, 1 October, 2021",Johor,17
"Friday, 1 October, 2021",Kedah,6
"Friday, 1 October, 2021",Kelantan,15
"Friday, 1 October, 2021",Melaka,0
"Friday, 1 October, 2021",Negeri Sembilan,0
"Friday, 1 October, 2021",Pahang,1
"Friday, 1 October, 2021",Perak,7
"Friday, 1 October, 2021",Perlis,3
"Friday, 1 October, 2021",Pulau Pinang,6
"Friday, 1 October, 2021",Sabah,17
"Friday, 1 October, 2021",Sarawak,25
"Friday, 1 October, 2021",Selangor,13
"Friday, 1 October, 2021",Terengganu,2
"Friday, 1 October, 2021",W.P. Kuala Lumpur,9
"Friday, 1 October, 2021",W.P. Labuan,0
"Friday, 1 October, 2021",W.P. Putrajaya,0
"Saturday, 2 October, 2021",Johor,11
"Saturday, 2 October, 2021",Kedah,8
"Saturday, 2 October, 2021",Kelantan,5
"Saturday, 2 October, 2021",Melaka,1
"Saturday, 2 October, 2021",Negeri Sembilan,1
"Saturday, 2 October, 2021",Pahang,4
"Saturday, 2 October, 2021",Perak,10
"Saturday, 2 October, 2021",Perlis,3
"Saturday, 2 October, 2021",Pulau Pinang,18
"Saturday, 2 October, 2021",Sabah,13
"Saturday, 2 October, 2021",Sarawak,9
"Saturday, 2 October, 2021",Selangor,13
"Saturday, 2 October, 2021",Terengganu,9
"Saturday, 2 October, 2021",W.P. Kuala Lumpur,4
"Saturday, 2 October, 2021",W.P. Labuan,0
"Saturday, 2 October, 2021",W.P. Putrajaya,0
"Sunday, 3 October, 2021",Johor,11
"Sunday, 3 October, 2021",Kedah,13
"Sunday, 3 October, 2021",Kelantan,9
"Sunday, 3 October, 2021",Melaka,2
"Sunday, 3 October, 2021",Negeri Sembilan,2
"Sunday, 3 October, 2021",Pahang,3
"Sunday, 3 October, 2021",Perak,26
"Sunday, 3 October, 2021",Perlis,1
"Sunday, 3 October, 2021",Pulau Pinang,14
"Sunday, 3 October, 2021",Sabah,14
"Sunday, 3 October, 2021",Sarawak,12
"Sunday, 3 October, 2021",Selangor,8
"Sunday, 3 October, 2021",Terengganu,1
"Sunday, 3 October, 2021",W.P. Kuala Lumpur,1
"Sunday, 3 October, 2021",W.P. Labuan,1
"Sunday, 3 October, 2021",W.P. Putrajaya,0
"Monday, 4 October, 2021",Johor,9
"Monday, 4 October, 2021",Kedah,3
"Monday, 4 October, 2021",Kelantan,10
"Monday, 4 October, 2021",Melaka,1
"Monday, 4 October, 2021",Negeri Sembilan,1
"Monday, 4 October, 2021",Pahang,4
"Monday, 4 October, 2021",Perak,13
"Monday, 4 October, 2021",Perlis,1
"Monday, 4 October, 2021",Pulau Pinang,5
"Monday, 4 October, 2021",Sabah,9
"Monday, 4 October, 2021",Sarawak,11
"Monday, 4 October, 2021",Selangor,5
"Monday, 4 October, 2021",Terengganu,4
"Monday, 4 October, 2021",W.P. Kuala Lumpur,0
"Monday, 4 October, 2021",W.P. Labuan,0
"Monday, 4 October, 2021",W.P. Putrajaya,0
"Tuesday, 5 October, 2021",Johor,19
"Tuesday, 5 October, 2021",Kedah,8
"Tuesday, 5 October, 2021",Kelantan,11
"Tuesday, 5 October, 2021",Melaka,2
"Tuesday, 5 October, 2021",Negeri Sembilan,1
"Tuesday, 5 October, 2021",Pahang,4
"Tuesday, 5 October, 2021",Perak,14
"Tuesday, 5 October, 2021",Perlis,2
"Tuesday, 5 October, 2021",Pulau Pinang,1
"Tuesday, 5 October, 2021",Sabah,11
"Tuesday, 5 October, 2021",Sarawak,21
"Tuesday, 5 October, 2021",Selangor,14
"Tuesday, 5 October, 2021",Terengganu,5
"Tuesday, 5 October, 2021",W.P. Kuala Lumpur,4
"Tuesday, 5 October, 2021",W.P. Labuan,0
"Tuesday, 5 October, 2021",W.P. Putrajaya,0
"Wednesday, 6 October, 2021",Johor,13
"Wednesday, 6 October, 2021",Kedah,4
"Wednesday, 6 October, 2021",Kelantan,11
"Wednesday, 6 October, 2021",Melaka,2
"Wednesday, 6 October, 2021",Negeri Sembilan,2
"Wednesday, 6 October, 2021",Pahang,1
"Wednesday, 6 October, 2021",Perak,6
"Wednesday, 6 October, 2021",Perlis,2
"Wednesday, 6 October, 2021",Pulau Pinang,8
"Wednesday, 6 October, 2021",Sabah,14
"Wednesday, 6 October, 2021",Sarawak,27
"Wednesday, 6 October, 2021",Selangor,10
"Wednesday, 6 October, 2021",Terengganu,2
"Wednesday, 6 October, 2021",W.P. Kuala Lumpur,3
"Wednesday, 6 October, 2021",W.P. Labuan,0
"Wednesday, 6 October, 2021",W.P. Putrajaya,0
"Thursday, 7 October, 2021",Johor,15
"Thursday, 7 October, 2021",Kedah,4
"Thursday, 7 October, 2021",Kelantan,6
"Thursday, 7 October, 2021",Melaka,1
"Thursday, 7 October, 2021",Negeri Sembilan,0
"Thursday, 7 October, 2021",Pahang,4
"Thursday, 7 October, 2021",Perak,14
"Thursday, 7 October, 2021",Perlis,2
"Thursday, 7 October, 2021",Pulau Pinang,32
"Thursday, 7 October, 2021",Sabah,15
"Thursday, 7 October, 2021",Sarawak,19
"Thursday, 7 October, 2021",Selangor,13
"Thursday, 7 October, 2021",Terengganu,6
"Thursday, 7 October, 2021",W.P. Kuala Lumpur,1
"Thursday, 7 October, 2021",W.P. Labuan,0
"Thursday, 7 October, 2021",W.P. Putrajaya,0
"Friday, 8 October, 2021",Johor,13
"Friday, 8 October, 2021",Kedah,4
"Friday, 8 October, 2021",Kelantan,8
"Friday, 8 October, 2021",Melaka,1
"Friday, 8 October, 2021",Negeri Sembilan,1
"Friday, 8 October, 2021",Pahang,1
"Friday, 8 October, 2021",Perak,4
"Friday, 8 October, 2021",Perlis,2
"Friday, 8 October, 2021",Pulau Pinang,10
"Friday, 8 October, 2021",Sabah,12
"Friday, 8 October, 2021",Sarawak,8
"Friday, 8 October, 2021",Selangor,12
"Friday, 8 October, 2021",Terengganu,0
"Friday, 8 October, 2021",W.P. Kuala Lumpur,2
"Friday, 8 October, 2021",W.P. Labuan,0
"Friday, 8 October, 2021",W.P. Putrajaya,0
"Saturday, 9 October, 2021",Johor,10
"Saturday, 9 October, 2021",Kedah,1
"Saturday, 9 October, 2021",Kelantan,5
"Saturday, 9 October, 2021",Melaka,2
"Saturday, 9 October, 2021",Negeri Sembilan,1
"Saturday, 9 October, 2021",Pahang,0
"Saturday, 9 October, 2021",Perak,4
"Saturday, 9 October, 2021",Perlis,1
"Saturday, 9 October, 2021",Pulau Pinang,0
"Saturday, 9 October, 2021",Sabah,11
"Saturday, 9 October, 2021",Sarawak,14
"Saturday, 9 October, 2021",Selangor,22
"Saturday, 9 October, 2021",Terengganu,1
"Saturday, 9 October, 2021",W.P. Kuala Lumpur,2
"Saturday, 9 October, 2021",W.P. Labuan,0
"Saturday, 9 October, 2021",W.P. Putrajaya,0
"Sunday, 10 October, 2021",Johor,9
"Sunday, 10 October, 2021",Kedah,5
"Sunday, 10 October, 2021",Kelantan,14
"Sunday, 10 October, 2021",Melaka,1
"Sunday, 10 October, 2021",Negeri Sembilan,0
"Sunday, 10 October, 2021",Pahang,2
"Sunday, 10 October, 2021",Perak,7
"Sunday, 10 October, 2021",Perlis,1
"Sunday, 10 October, 2021",Pulau Pinang,1
"Sunday, 10 October, 2021",Sabah,7
"Sunday, 10 October, 2021",Sarawak,3
"Sunday, 10 October, 2021",Selangor,8
"Sunday, 10 October, 2021",Terengganu,3
"Sunday, 10 October, 2021",W.P. Kuala Lumpur,3
"Sunday, 10 October, 2021",W.P. Labuan,0
"Sunday, 10 October, 2021",W.P. Putrajaya,0
"Monday, 11 October, 2021",Johor,8
"Monday, 11 October, 2021",Kedah,5
"Monday, 11 October, 2021",Kelantan,5
"Monday, 11 October, 2021",Melaka,4
"Monday, 11 October, 2021",Negeri Sembilan,2
"Monday, 11 October, 2021",Pahang,5
"Monday, 11 October, 2021",Perak,4
"Monday, 11 October, 2021",Perlis,2
"Monday, 11 October, 2021",Pulau Pinang,26
"Monday, 11 October, 2021",Sabah,6
"Monday, 11 October, 2021",Sarawak,14
"Monday, 11 October, 2021",Selangor,3
"Monday, 11 October, 2021",Terengganu,1
"Monday, 11 October, 2021",W.P. Kuala Lumpur,8
"Monday, 11 October, 2021",W.P. Labuan,0
"Monday, 11 October, 2021",W.P. Putrajaya,0
"Tuesday, 12 October, 2021",Johor,15
"Tuesday, 12 October, 2021",Kedah,5
"Tuesday, 12 October, 2021",Kelantan,11
"Tuesday, 12 October, 2021",Melaka,0
"Tuesday, 12 October, 2021",Negeri Sembilan,1
"Tuesday, 12 October, 2021",Pahang,0
"Tuesday, 12 October, 2021",Perak,10
"Tuesday, 12 October, 2021",Perlis,1
"Tuesday, 12 October, 2021",Pulau Pinang,7
"Tuesday, 12 October, 2021",Sabah,13
"Tuesday, 12 October, 2021",Sarawak,26
"Tuesday, 12 October, 2021",Selangor,13
"Tuesday, 12 October, 2021",Terengganu,0
"Tuesday, 12 October, 2021",W.P. Kuala Lumpur,1
"Tuesday, 12 October, 2021",W.P. Labuan,0
"Tuesday, 12 October, 2021",W.P. Putrajaya,0
"Wednesday, 13 October, 2021",Johor,9
"Wednesday, 13 October, 2021",Kedah,2
"Wednesday, 13 October, 2021",Kelantan,6
"Wednesday, 13 October, 2021",Melaka,3
"Wednesday, 13 October, 2021",Negeri Sembilan,2
"Wednesday, 13 October, 2021",Pahang,3
"Wednesday, 13 October, 2021",Perak,8
"Wednesday, 13 October, 2021",Perlis,3
"Wednesday, 13 October, 2021",Pulau Pinang,3
